work_id,title,publication_year
https://openalex.org/W2095659828,Knowledge Management: An Organizational Capabilities Perspective,2001
https://openalex.org/W2115709314,Regression Modeling Strategies,2015
https://openalex.org/W2129725010,Fishes of the World,2006
https://openalex.org/W2157840751,Repeated observation of breast tumor subtypes in independent gene expression data sets,2003
https://openalex.org/W4248269519,Algebraic Geometry,1977
https://openalex.org/W2055424972,Evidence for the Existence of Three Primary Strategies in Plants and Its Relevance to Ecological and Evolutionary Theory,1977
https://openalex.org/W2160719354,Detection Theory: A User's Guide,1991
https://openalex.org/W1976741643,Genetic dissection of complex traits: guidelines for interpreting and reporting linkage results,1995
https://openalex.org/W2009867601,A local exchange-correlation potential for the spin polarized case. i,1972
https://openalex.org/W2079356804,Generation of Neurons and Astrocytes from Isolated Cells of the Adult Mammalian Central Nervous System,1992
https://openalex.org/W1585340447,Nelson Textbook of Pediatrics,1976
https://openalex.org/W1984999127,Mammal Species of the World: A Taxonomic and Geographic Reference,1993
https://openalex.org/W2078353661,Analysis of XPS spectra of Fe2+ and Fe3+ ions in oxide materials,2007
https://openalex.org/W2145200068,The DNA-damage response in human biology and disease,2009
https://openalex.org/W1999918735,A Simple Model of Capital Market Equilibrium with Incomplete Information,1987
https://openalex.org/W2023316955,Mixed Methodology: Combining Qualitative and Quantitative Approaches,1999
https://openalex.org/W2085728653,Evolutionary Games and Population Dynamics,1998
https://openalex.org/W3011821664,The psychological impact of the COVID-19 epidemic on college students in China,2020
https://openalex.org/W3035572042,The Theory of Atomic Structure and Spectra,1981
https://openalex.org/W2141947008,Emerging applications of stimuli-responsive polymer materials,2010
https://openalex.org/W1514490835,"Seeds: ecology, biogeography, and evolution of dormancy and germination",2015
https://openalex.org/W2086103622,Semiconductor Material and Device Characterization,1990
https://openalex.org/W2803072880,Detection of widespread horizontal pleiotropy in causal relationships inferred from Mendelian randomization between complex traits and diseases,2018
https://openalex.org/W1879184430,"Oxygen toxicity, oxygen radicals, transition metals and disease",1984
https://openalex.org/W2013979082,<i>Understanding Molecular Simulation: From Algorithms to Applications</i>,1997
https://openalex.org/W2106315897,Protein folding and association: Insights from the interfacial and thermodynamic properties of hydrocarbons,1991
https://openalex.org/W259338706,Data Mining: Concepts and Techniques,2004
https://openalex.org/W2163525631,A scheme for efficient quantum computation with linear optics,2001
https://openalex.org/W1488111828,The Order of Things,2018
https://openalex.org/W2607350314,Estimates and 25-year trends of the global burden of disease attributable to ambient air pollution: an analysis of data from the Global Burden of Diseases Study 2015,2017
https://openalex.org/W2118587067,Cluster Analysis for Applications,1973
https://openalex.org/W2151831732,Profile hidden Markov models.,1998
https://openalex.org/W179875071,Recurrent neural network based language model,2010
https://openalex.org/W2015800048,Economic Forces and the Stock Market,1986
https://openalex.org/W2008056655,Support vector machines,1998
https://openalex.org/W2022224360,"Forests and Climate Change: Forcings, Feedbacks, and the Climate Benefits of Forests",2008
https://openalex.org/W2133795831,Insulin sensitivity indices obtained from oral glucose tolerance testing: comparison with the euglycemic insulin clamp.,1999
https://openalex.org/W2163285329,Mapping mendelian factors underlying quantitative traits using RFLP linkage maps.,1989
https://openalex.org/W2000949542,Heart Disease and Stroke Statistics?€?2014 Update,2013
https://openalex.org/W2055069556,Light-Induced Redox Reactions in Nanocrystalline Systems,1995
https://openalex.org/W2105501846,Audit and feedback: effects on professional practice and healthcare outcomes,2012
https://openalex.org/W35815809,Physical Activity and Health: A Report of the Surgeon General,1995
https://openalex.org/W4242702784,A new method for non-parametric multivariate analysis of variance,2001
https://openalex.org/W3112717819,Generalized Additive Models,2017
https://openalex.org/W2006309149,Inequalities: Theory of Majorization and its Applications.,1981
https://openalex.org/W2078213728,Statistical inference in vector autoregressions with possibly integrated processes,1995
https://openalex.org/W2139683943,Shape?€?Controlled Synthesis of Metal Nanocrystals: Simple Chemistry Meets Complex Physics?,2008
https://openalex.org/W2168083201,Cancer incidence and mortality patterns in Europe: Estimates for 40 countries in 2012,2013
https://openalex.org/W2136754123,SOCIAL CAPITAL AND VALUE CREATION: THE ROLE OF INTRAFIRM NETWORKS.,1998
https://openalex.org/W2154889144,High-Speed Tracking with Kernelized Correlation Filters,2014
https://openalex.org/W2071124826,Regulation of the mevalonate pathway,1990
https://openalex.org/W2016693266,"The catalog of human cytokeratins: Patterns of expression in normal epithelia, tumors and cultured cells",1982
https://openalex.org/W2146384083,Trastuzumab plus Adjuvant Chemotherapy for Operable HER2-Positive Breast Cancer,2005
https://openalex.org/W3144462128,"Wastewater engineering: Treatment, disposal and reuse",1980
https://openalex.org/W3217611625,Taxonomy of educational objectives : The classification of educational goals,1956
https://openalex.org/W2167062553,Five Rules for the Evolution of Cooperation,2006
https://openalex.org/W4247932332,The Civic Culture,1963
https://openalex.org/W2796136442,Street-Level Bureaucracy: Dilemmas of the Individual in Public Services,1981
https://openalex.org/W3211795435,AlphaFold Protein Structure Database: massively expanding the structural coverage of protein-sequence space with high-accuracy models,2021
https://openalex.org/W1490774257,"Prediction of goal-directed behavior: Attitudes, intentions, and perceived behavioral control",1986
https://openalex.org/W2154380314,Role congruity theory of prejudice toward female leaders.,2002
https://openalex.org/W1489096603,Time-Harmonic Electromagnetic Fields,2001
https://openalex.org/W2107648723,Wnt/??-Catenin Signaling in Development and Disease,2006
https://openalex.org/W2120731293,Dynamic mapping of human cortical development during childhood through early adulthood,2004
https://openalex.org/W3102327032,"ORB-SLAM2: An Open-Source SLAM System for Monocular, Stereo, and RGB-D Cameras",2017
https://openalex.org/W2020137493,Ordinary magic: Resilience processes in development.,2001
https://openalex.org/W2041333115,How We Think: A Restatement of the Relation of Reflective Thinking to the Educative Process,1934
https://openalex.org/W2071949631,Estimating the Number of Clusters in a Data Set Via the Gap Statistic,2001
https://openalex.org/W2114734255,The Principles of Nonlinear Optics,1984
https://openalex.org/W2126817554,<i>IDH1</i>and<i>IDH2</i>Mutations in Gliomas,2009
https://openalex.org/W1562353621,A value for <i>n</i>-person games,1988
https://openalex.org/W2030769837,Multilevel Statistical Models,2006
https://openalex.org/W2074276081,2011 Compendium of Physical Activities,2011
https://openalex.org/W2089458547,Fast algorithm for detecting community structure in networks,2004
https://openalex.org/W2166229810,Rapid and simple method for purification of nucleic acids,1990
https://openalex.org/W2031605731,Finite element procedures in engineering analysis,1982
https://openalex.org/W1555674425,Nonlinear Functional Analysis,1985
https://openalex.org/W2020272840,A Rational Theory of the Size of Government,1981
https://openalex.org/W2069015912,Techniques of Neutralization: A Theory of Delinquency,1957
https://openalex.org/W2137526110,voom: precision weights unlock linear model analysis tools for RNA-seq read counts,2014
https://openalex.org/W2900927010,"Principles and practice of structural equation modeling, 2nd ed.",2005
https://openalex.org/W2129208071,Proximity and Innovation: A Critical Assessment,2005
https://openalex.org/W2595603767,Electrodynamics of Continuous Media,1961
https://openalex.org/W2927961455,Interactive Tree Of Life (iTOL) v4: recent updates and new developments,2019
https://openalex.org/W4214559180,Empirical Evidence of Bias,1995
https://openalex.org/W2062837929,A Comprehensive Grammar of the English Language,1987
https://openalex.org/W2326588846,Vision: A computational investigation into the human representation and processing of visual information,1983
https://openalex.org/W2604763608,Model-Agnostic Meta-Learning for Fast Adaptation of Deep Networks,2017
https://openalex.org/W1601314759,Diagnostic and Statistical Manual of Mental Disorders (3rd ed. rev.),1988
https://openalex.org/W2028436159,A Behavioral Theory of the Firm,1963
https://openalex.org/W2047108558,Risk and protective factors for alcohol and other drug problems in adolescence and early adulthood: Implications for substance abuse prevention.,1992
https://openalex.org/W2086971829,Surface-enhanced spectroscopy,1985
https://openalex.org/W2132870739,Estimating the Support of a High-Dimensional Distribution,2001
https://openalex.org/W2565277564,The Circular Economy ?€? A new sustainability paradigm?,2016
https://openalex.org/W2029918421,Principles of biochemistry,1978
https://openalex.org/W2072522903,Transition Temperature of Strong-Coupled Superconductors,1968
https://openalex.org/W2104234755,RELION: Implementation of a Bayesian approach to cryo-EM structure determination,2012
https://openalex.org/W2158275940,On combining classifiers,1998
https://openalex.org/W2801004064,Multivariate Data Analysis with Readings.,1988
https://openalex.org/W3012379316,A Trial of Lopinavir?€?Ritonavir in Adults Hospitalized with Severe Covid-19,2020
https://openalex.org/W1640894779,Introduction to Statistical Mediation Analysis,2012
https://openalex.org/W429766147,Applied Predictive Modeling,2013
https://openalex.org/W1974047233,DNA methylation age of human tissues and cell types,2013
https://openalex.org/W2007367842,An Experimental Application of the DELPHI Method to the Use of Experts,1963
https://openalex.org/W2147081279,Is public expenditure productive?,1989
https://openalex.org/W1517119764,"The Spatial Economy: Cities, Regions, and International Trade",2000
https://openalex.org/W2132872911,Nanowire dye-sensitized solar cells,2005
https://openalex.org/W3021190191,Liquidity Risk and Expected Stock Returns,2003
https://openalex.org/W4230982142,Image Analysis and Mathematical Morphology.,1983
https://openalex.org/W2072872008,Methods of quantum field theory in statistical physics,1964
https://openalex.org/W2287814884,AN IDEA BASED ON HONEY BEE SWARM FOR NUMERICAL OPTIMIZATION,2005
https://openalex.org/W630017158,Atomic energy levels,1965
https://openalex.org/W4251076713,Doctoral Dissertation,1956
https://openalex.org/W4367298270,Modernity and Self-Identity,2023
https://openalex.org/W2074503869,Emotion-regulation strategies across psychopathology: A meta-analytic review,2009
