topic_id,topic_name,category
https://openalex.org/T11500,Modeling Pedestrian Dynamics and Evacuations,Engineering
https://openalex.org/T10524,Modeling and Control of Traffic Flow Systems,Engineering
https://openalex.org/T11883,Predictive Brain Theory and Embodied Cognition,Neuroscience
https://openalex.org/T11484,Adaptive Optics in Astronomy and Space Telescopes,Physics and Astronomy
https://openalex.org/T11924,Polyamines and Biogenic Amines in Biology and Health,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11680,Proofs of Langlands Conjectures for GL(n),Mathematics
https://openalex.org/T14288,Intersections of Freedom of Speech and Civil Rights,Social Sciences
https://openalex.org/T11344,Traffic Flow Prediction and Forecasting,Engineering
https://openalex.org/T11134,Breast Pathology and Imaging Techniques,Medicine
https://openalex.org/T10983,Management and Pathophysiology of Abdominal Aortic Aneurysms,Medicine
https://openalex.org/T11006,Building Information Modeling in Construction Industry,Engineering
https://openalex.org/T11696,Conflict Management and Negotiation Strategies,Social Sciences
https://openalex.org/T10673,Impact of Gestational Diabetes Mellitus on Pregnancy,Medicine
https://openalex.org/T13048,Dignity Therapy in Palliative Care,Medicine
https://openalex.org/T11782,Magnetic Materials and Devices,Materials Science
https://openalex.org/T10723,Advances in Friction Stir Welding and Processing,Engineering
https://openalex.org/T10717,Metal Matrix Composites: Science and Applications,Engineering
https://openalex.org/T10670,Aluminium Alloys for Aerospace and Automotive Applications,Engineering
https://openalex.org/T11691,Drivers and Impacts of Forest Pest Dynamics,Environmental Science
https://openalex.org/T12599,Ocular Manifestations of COVID-19,Medicine
https://openalex.org/T11333,Arctic Permafrost Dynamics and Climate Change,Earth and Planetary Sciences
https://openalex.org/T10283,Impact of Hearing Loss on Cognitive Function,Neuroscience
https://openalex.org/T10783,Additive Manufacturing and 3D Printing Technologies,Engineering
https://openalex.org/T12190,3D Concrete Printing Technology,Engineering
https://openalex.org/T10819,Toxicology and Environmental Impacts of Mercury Contamination,Environmental Science
https://openalex.org/T12813,Plant Signaling and Communication Mechanisms,Agricultural and Biological Sciences
https://openalex.org/T11792,Economics of Pharmaceutical Research and Development,"Economics, Econometrics and Finance"
https://openalex.org/T10654,Management and Epidemiology of Pneumonia,Medicine
https://openalex.org/T10193,Clinical Studies on Coronary Stents and Revascularization,Medicine
https://openalex.org/T10359,Dental Implantology and Peri-implant Diseases,Dentistry
https://openalex.org/T10784,Analysis of Electromyography Signal Processing,Engineering
https://openalex.org/T13811,Gaia Hypothesis and Earth Systems Science,Earth and Planetary Sciences
https://openalex.org/T12121,Governance of Cooperatives and Mutual Associations,"Business, Management and Accounting"
https://openalex.org/T10930,Global Flood Risk Assessment and Management,Environmental Science
https://openalex.org/T13622,Territorial Studies in Southern Europe and North Africa,Social Sciences
https://openalex.org/T13718,Media Bias and Political Influence,Social Sciences
https://openalex.org/T11502,Humanitarian Logistics and Disaster Relief Operations Management,"Business, Management and Accounting"
https://openalex.org/T14225,Design and Application of Intelligent Monitoring Systems,Engineering
https://openalex.org/T13656,Advancements in Biomedical Science and Health Research,Medicine
https://openalex.org/T11145,Epoxy Resin Technology,Engineering
https://openalex.org/T11258,Breast Reconstruction Techniques and Outcomes,Medicine
https://openalex.org/T10618,Diagnosis and Management of Aortic Diseases,Medicine
https://openalex.org/T11110,Analysis and Control of Distributed Parameter Systems,Engineering
https://openalex.org/T11422,Epidemiology and Management of Burn Wound Infections,Medicine
https://openalex.org/T11732,Impact of Assisted Reproductive Technology on Perinatal Outcomes,Medicine
https://openalex.org/T10584,Reproductive Health in Dairy Cattle,Agricultural and Biological Sciences
https://openalex.org/T12992,Metastatic Carcinomas from Lung and Breast,Medicine
https://openalex.org/T11364,Cholangiocarcinoma,Medicine
https://openalex.org/T10704,Innovations in Transdermal Drug Delivery Systems,"Pharmacology, Toxicology and Pharmaceutics"
https://openalex.org/T12572,Intelligence Studies and Analysis in Modern Context,Social Sciences
https://openalex.org/T13775,Therapeutic Applications of Molecular Hydrogen Therapy,Medicine
https://openalex.org/T12832,Biological Soil Crusts and their Roles in Ecosystems,Agricultural and Biological Sciences
https://openalex.org/T10953,Evolution and Impact of E-Government Initiatives,Social Sciences
https://openalex.org/T11295,Multicultural Counseling Competencies and Ethical Practice,Psychology
https://openalex.org/T13131,Co-Teaching in Inclusive Classrooms,Social Sciences
https://openalex.org/T11220,Design and Management of Water Distribution Networks,Engineering
https://openalex.org/T10603,Demand Response in Smart Grids,Engineering
https://openalex.org/T10459,Epidemiology and Management of Sexual Dysfunction,Medicine
https://openalex.org/T12335,Hypersexual Disorder and Pornography Consumption,Psychology
https://openalex.org/T11446,Mobile Health Interventions and Applications,Health Professions
https://openalex.org/T10927,Trust and Reputation Systems in Online Environments,Social Sciences
https://openalex.org/T10734,Information Security Policy Compliance and Awareness,Computer Science
https://openalex.org/T10205,Fiber Optic Sensor Technology,Engineering
https://openalex.org/T10803,User Experience and Design Research in HCI,Computer Science
https://openalex.org/T10705,Additive Manufacturing of Metallic Components,Engineering
https://openalex.org/T13634,Media Influence on Middle Eastern Politics,Social Sciences
https://openalex.org/T13490,Ecological Dynamics of African Great Lakes,Environmental Science
https://openalex.org/T13128,Counter-Current Chromatography Techniques,Chemistry
https://openalex.org/T12063,Heat Transfer in Porous Media and Packed Beds,Engineering
https://openalex.org/T13396,Evolution and Sustainability of Livestock Farming Systems,Agricultural and Biological Sciences
https://openalex.org/T12515,Gender Differences in Information and Communication Technology,Social Sciences
https://openalex.org/T11135,Paramyxovirus Infections and Epidemiology,Medicine
https://openalex.org/T10495,Catalytic Carbon Dioxide Hydrogenation,Chemical Engineering
https://openalex.org/T12176,Optimization of Cutting and Packing Problems,Engineering
https://openalex.org/T14007,Place-Based Education in Rural Communities,Social Sciences
https://openalex.org/T14138,Life Cycle Costing in Construction and Infrastructure Projects,"Business, Management and Accounting"
https://openalex.org/T10121,Building Energy Efficiency and Thermal Comfort Optimization,Engineering
https://openalex.org/T12256,Impact of Workspace Environment on Work Performance,Psychology
https://openalex.org/T13996,Ecomusicology and Ethnomusicological Research on Environmental and Cultural Sustainability,Arts and Humanities
https://openalex.org/T12750,Therapeutic Potential of Nigella sativa,Medicine
https://openalex.org/T10630,Treatment and Outcomes of Hand Injuries,Medicine
https://openalex.org/T11036,Pharmacokinetics of Antibiotics in Critically Ill Patients,Medicine
https://openalex.org/T14449,Character Education in Educational Settings,Social Sciences
https://openalex.org/T10920,Mucosal Drug Delivery Systems,"Pharmacology, Toxicology and Pharmaceutics"
https://openalex.org/T13725,"Biochemistry, Pharmacology, and Medical Use of Bromelain","Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12229,Prenatal Exposure to Antiepileptic Drugs,Medicine
https://openalex.org/T10132,Ceramic Materials and Processing,Materials Science
https://openalex.org/T10367,Agricultural Innovation and Livelihood Diversification,Agricultural and Biological Sciences
https://openalex.org/T12030,"S100 Proteins: Structure, Function, and Pathology","Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13930,Global Trends in Education and Technology,Social Sciences
https://openalex.org/T10600,Contraception and Unintended Pregnancy Prevention,Medicine
https://openalex.org/T14147,Living Labs in Open Innovation Networks,"Business, Management and Accounting"
https://openalex.org/T11967,Diagnosis and Management of Hyponatremia,Medicine
https://openalex.org/T10033,Geopolymer and Alternative Cementitious Materials,Engineering
https://openalex.org/T10687,Fiber Reinforced Concrete in Civil Engineering,Engineering
https://openalex.org/T11847,Influence of Recycled Aggregate Concrete on Construction,Engineering
https://openalex.org/T12299,Development of Radiation Shielding Materials and Techniques,Materials Science
https://openalex.org/T13187,Protein-DNA Interaction Dynamics in Living Cells,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12203,Mobile Agent Technology in Network Management,Computer Science
https://openalex.org/T10754,Epidemiology and Management of Neuroendocrine Tumors,Medicine
https://openalex.org/T14474,Intelligent Control System for Industrial Processes,Engineering
https://openalex.org/T10335,Colorectal Cancer Research and Treatment,Medicine
https://openalex.org/T13110,Treatment and Management of Anal Cancer,Medicine
https://openalex.org/T11262,Parity-Time Symmetry in Optics and Quantum Mechanics,Physics and Astronomy
https://openalex.org/T10697,Classification and Management of Vasculitides,Medicine
https://openalex.org/T14015,Relapsing Polychondritis and VEXAS Syndrome Research,Medicine
https://openalex.org/T13782,Transactional Analysis in Psychotherapy and Education,Psychology
https://openalex.org/T11658,Esophageal Intervention Techniques,Medicine
https://openalex.org/T11655,Impact of HIV Infection on Cardiovascular Health,Medicine
https://openalex.org/T10752,Terahertz Technology and Applications,Engineering
https://openalex.org/T11803,Superconducting Detectors for Astrophysical Observations,Physics and Astronomy
https://openalex.org/T13440,Effects of Electrically-Assisted Deformation in Metals and Ceramics,Engineering
https://openalex.org/T10738,Exploration of Posthumanist Performativity in Social Sciences,Social Sciences
https://openalex.org/T11618,Cholesterol Metabolism and Atherosclerosis,Medicine
https://openalex.org/T14331,Ethnopharmacological and Phytochemical Properties of Epimedium Genus,"Pharmacology, Toxicology and Pharmaceutics"
https://openalex.org/T14028,Therapeutic Applications of Bee Venom Therapy,Medicine
https://openalex.org/T11917,Hereditary Angioedema: Molecular Mechanisms and Clinical Management,Medicine
https://openalex.org/T11085,Medicinal Mushrooms: Antitumor and Immunomodulating Properties,Medicine
https://openalex.org/T10332,Global Amphibian Declines and Extinctions,Environmental Science
https://openalex.org/T14018,Agricultural Science and Technology,Agricultural and Biological Sciences
https://openalex.org/T13776,Medicinal and Therapeutic Potential of Sea Buckthorn,Medicine
https://openalex.org/T12525,British Imperialism in Australia and Beyond,Social Sciences
https://openalex.org/T10794,Politics of Islamic Reform in Middle East,Social Sciences
https://openalex.org/T13664,Genomic Rearrangements in Evolutionary Biology,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10724,Molecular Mechanisms of Aquaporins in Physiology and Disease,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11882,Biosynthesis and Engineering of Terpenoids,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11940,Layered Double Hydroxide Nanomaterials,Materials Science
https://openalex.org/T11593,Carbon Dioxide Utilization for Chemical Synthesis,Chemical Engineering
https://openalex.org/T11556,Impact of Child Labor Interventions,Social Sciences
https://openalex.org/T12054,Menstrual Health and Disorders,Medicine
https://openalex.org/T11653,Bankruptcy Prediction and Credit Scoring Models,"Business, Management and Accounting"
https://openalex.org/T13092,Fate and Effects of Surfactants in the Environment,Environmental Science
https://openalex.org/T11081,Analysis and Design of Fractional Order Control Systems,Engineering
https://openalex.org/T10290,Pathophysiology and Management of Preeclampsia,Medicine
https://openalex.org/T13075,Legal and Policy Dimensions in Transnational Contexts,Social Sciences
https://openalex.org/T13138,Law and Economics of Public Policy and Regulation,"Economics, Econometrics and Finance"
https://openalex.org/T12806,Impact of Ocean Acidification on Marine Ecosystems,Earth and Planetary Sciences
https://openalex.org/T12782,Optimization of Assembly Line Balancing Problems,Engineering
https://openalex.org/T10134,Genetics and Treatment of Inflammatory Bowel Disease,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11310,Genetic and Molecular Studies of Connective Tissue Disorders,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12110,Role of Osteopontin in Biomineralization and Inflammation,Medicine
https://openalex.org/T10543,Advancements in Prostate Cancer Research,Medicine
https://openalex.org/T10124,Prostate Cancer Research and Treatment,Medicine
https://openalex.org/T11802,Chemical-Looping Technologies,Engineering
https://openalex.org/T12317,Clinical and Molecular Aspects of Nocardiosis,Medicine
https://openalex.org/T13483,Medicinal Properties of Echinacea Species,Medicine
https://openalex.org/T14058,Value Management in Construction Industry,"Business, Management and Accounting"
https://openalex.org/T14066,Economic Development and Regional Competitiveness,"Economics, Econometrics and Finance"
https://openalex.org/T12729,Mechanical Effects of Plant Roots on Slope Stability,Engineering
https://openalex.org/T14117,Failure Analysis of Integrated Circuits,Engineering
https://openalex.org/T12146,Power Line Communications in Smart Grid,Engineering
https://openalex.org/T12126,Environmental Impact of Maritime Transportation Emissions,Environmental Science
https://openalex.org/T12652,Marine Genetic Resources and International Law,Environmental Science
https://openalex.org/T13518,Parametric Architecture and Urban Design,Engineering
https://openalex.org/T13542,Perseverance and Passion for Long-Term Goals,Psychology
https://openalex.org/T12898,Induction Heating Technology and Applications,Engineering
https://openalex.org/T14245,Role of Pentraxins in Innate Immunity and Inflammation,Immunology and Microbiology
https://openalex.org/T13231,Transnational History and Cultural Exchange,Arts and Humanities
https://openalex.org/T11381,Diagnosis and Treatment of Spinal Infections,Medicine
https://openalex.org/T14297,Chemical Composition and Bioactivity of Maple Syrup,Chemistry
https://openalex.org/T11587,Vocabulary Acquisition in Second Language Learning,Psychology
https://openalex.org/T12543,Mapping Groundwater Potential Zones Using GIS Techniques,Environmental Science
https://openalex.org/T11912,Information Systems Outsourcing and Offshoring,"Business, Management and Accounting"
https://openalex.org/T10188,Advanced Monitoring of Machining Operations,Engineering
https://openalex.org/T11800,User Authentication Methods and Security Measures,Computer Science
https://openalex.org/T10442,Anterior Cruciate Ligament Injuries in Athletes,Medicine
https://openalex.org/T11570,Applications of Platelet-Rich Plasma in Regenerative Medicine,Medicine
https://openalex.org/T14009,Biodiversity of Vascular Plants in Korea,Agricultural and Biological Sciences
https://openalex.org/T11823,The Political Economy of Resource Curse Hypothesis,"Economics, Econometrics and Finance"
https://openalex.org/T12404,High-dimensional Integration and Quasi-Monte Carlo Methods,Mathematics
https://openalex.org/T13728,Societal Reactions to Moral Panics,Social Sciences
https://openalex.org/T10093,Theoretical and Experimental Nuclear Structure,Physics and Astronomy
https://openalex.org/T11340,Sponge-Associated Microorganisms and Biotechnological Potential,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12542,English-Medium Instruction in Higher Education,Arts and Humanities
https://openalex.org/T10829,Networks on Chip in System-on-Chip Design,Computer Science
https://openalex.org/T10849,Study of Finite Groups and Graphs,Mathematics
https://openalex.org/T11455,Applications of Electroporation in Biotechnology and Food Processing,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12540,Modeling and Optimization of Cyclone Separators,Engineering
https://openalex.org/T13348,Education and Character Development,Social Sciences
https://openalex.org/T11723,Antireflective Thin-Film Materials,Materials Science
https://openalex.org/T12293,Statistics and Mechanisms of Embankment Dam Failures,Engineering
https://openalex.org/T11051,Role of Sirtuins in Health and Aging,Medicine
https://openalex.org/T14105,Cultural Diversity and Traditional Practices,Social Sciences
https://openalex.org/T13508,Agricultural Development and Policy in South Asia,Agricultural and Biological Sciences
https://openalex.org/T12616,Religious Education in Diverse Societies,Social Sciences
https://openalex.org/T11886,Risk Management and Vulnerability in Agriculture,Agricultural and Biological Sciences
https://openalex.org/T14246,Innovation in E-Learning and Knowledge Management,Computer Science
https://openalex.org/T12863,Impact of Web 2.0 on Academic Libraries,Computer Science
https://openalex.org/T13747,Youth Identity Politics in Contemporary Russia,Social Sciences
https://openalex.org/T10648,Virtual Presence and Embodiment in VR Research,Computer Science
https://openalex.org/T10539,Conceptualizing the Circular Economy and Sustainable Supply Chains,"Business, Management and Accounting"
https://openalex.org/T14214,Space Suit Design and Ergonomics for EVA,Engineering
https://openalex.org/T14065,Research on Synthetic Phosphoethanolamine and its Effects,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13963,Innovation in Management Practices and Strategies,"Business, Management and Accounting"
https://openalex.org/T10388,Digital Image Watermarking Techniques,Computer Science
https://openalex.org/T11092,Classification and Treatment of Spondyloarthritis,Medicine
https://openalex.org/T13502,Community Development and Leadership Education,Social Sciences
https://openalex.org/T10813,Development of Expert Performance in Sports Psychology,Psychology
https://openalex.org/T11861,Therapeutic Hypothermia and Fever Management,Medicine
https://openalex.org/T11430,Disaster Response and Public Health Preparedness,Health Professions
https://openalex.org/T11637,Infrared Detector Technologies,Engineering
https://openalex.org/T12004,Optical Atomic Clock Technology,Physics and Astronomy
https://openalex.org/T14320,Management and Use of Grey Literature in Research,"Business, Management and Accounting"
https://openalex.org/T10934,Molecular Chaperones in Protein Folding and Disease,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11740,Geochemistry of Manganese Oxides in Sedimentary Environments,Earth and Planetary Sciences
https://openalex.org/T12319,Length-Weight Relationships of Fish Species,Agricultural and Biological Sciences
https://openalex.org/T11387,Conservation of Sharks and Rays,Environmental Science
https://openalex.org/T10483,Roles of Neurotrophins in Nervous System Function,Neuroscience
https://openalex.org/T11228,Ecology and Behavior of Bats,Agricultural and Biological Sciences
https://openalex.org/T11098,Regulation of Seed Dormancy and Germination,Agricultural and Biological Sciences
https://openalex.org/T11594,Causes and Impacts of Climate Change Over Millennia,Earth and Planetary Sciences
https://openalex.org/T11650,Biology and Pathology of Keratins and Related Disorders,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11781,Wastewater Reuse and Management Practices,Environmental Science
https://openalex.org/T12408,Digital Transformation in Higher Education,Computer Science
https://openalex.org/T14227,"Education, Innovation, and Sustainable Development",Social Sciences
https://openalex.org/T13386,Innovative Approaches in Education and Technology Integration,Computer Science
https://openalex.org/T10545,Iterative Algorithms for Nonlinear Operators and Optimization,Computer Science
https://openalex.org/T12746,Industrial Symbiosis and Eco-Industrial Parks,Engineering
https://openalex.org/T13618,Transformation of Rural Settlement Patterns in Russia,Social Sciences
https://openalex.org/T13384,Strategizing of Regional and National Development,"Business, Management and Accounting"
https://openalex.org/T11716,Random Matrix Theory and Its Applications,Mathematics
https://openalex.org/T10946,Sources and Effects of Ionizing Radiation on Human Health,Health Professions
https://openalex.org/T13852,Structural Developments in Diagrid Tall Buildings,Engineering
https://openalex.org/T13673,Formation of Common Digital Space of Scientific Knowledge,Computer Science
https://openalex.org/T11962,Molecular Mechanisms of Cardiac Remodeling and Repair,Medicine
https://openalex.org/T12305,Cyanogenic Glycosides in Plants and Industrial Wastewaters,Agricultural and Biological Sciences
https://openalex.org/T12212,Diagnosis and Treatment of Primary Central Nervous System Lymphoma,Medicine
https://openalex.org/T11389,Maternal Morbidity Associated with Pregnancy and Childbirth,Medicine
https://openalex.org/T12263,Local Turn in Peacebuilding and Resilience Governance,Social Sciences
https://openalex.org/T13294,Origins and Domestication of Chickens,Agricultural and Biological Sciences
https://openalex.org/T13817,Microbial Tannase Production and Applications,Immunology and Microbiology
https://openalex.org/T12635,Struggle for National Identity in Zimbabwean History,Social Sciences
https://openalex.org/T11183,X-ray Imaging Techniques and Applications,Physics and Astronomy
https://openalex.org/T14381,Neuro-Symbolic Networks in Automation and Robotics,Computer Science
https://openalex.org/T11985,Harmful Algal Blooms and Marine Toxins,Environmental Science
https://openalex.org/T14471,Innovations and Practices in Education Technology,Social Sciences
https://openalex.org/T11557,Tribological Properties of Lubricants and Additives,Engineering
https://openalex.org/T12350,Turbulent Interactions with Dispersed Particles and Droplets,Engineering
https://openalex.org/T13644,Vibration Suppression in Drive Systems,Engineering
https://openalex.org/T11749,Iterative Learning Control in Engineering Practice,Engineering
https://openalex.org/T13286,Modelica Language and Simulation Environment,Computer Science
https://openalex.org/T14487,Impact of Science Funding Crisis in Brazil,Social Sciences
https://openalex.org/T10599,Microsurgical Reconstruction Techniques,Medicine
https://openalex.org/T12537,Ultrasonic Flow Measurement Techniques,Engineering
https://openalex.org/T12685,Bioactive Limonoids in Medicinal Plants,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12868,History and Impact of Photography,Arts and Humanities
https://openalex.org/T10278,Electric Motor Drives for Electric Vehicles,Engineering
https://openalex.org/T12118,Optimization of Sustainable Biomass Supply Chains,Engineering
https://openalex.org/T12785,Identity and Democratization in Hong Kong,Social Sciences
https://openalex.org/T11215,Efficacy and Resistance in CML Treatment,Medicine
https://openalex.org/T11845,"DNA Topoisomerases: Structure, Function, and Inhibition","Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12881,Theoretical and Applied Studies in Terminology and Specialized Language,Arts and Humanities
https://openalex.org/T13695,Challenges in Elderly Care and Aging Population,Health Professions
https://openalex.org/T12127,Log Analysis and System Performance Diagnosis,Computer Science
https://openalex.org/T11249,Wireless Power Transfer Systems and Applications,Engineering
https://openalex.org/T11851,Reverberation Chambers in Electromagnetic Testing,Engineering
https://openalex.org/T13840,Laboratory Safety and Chemical Management Practices,Chemical Engineering
https://openalex.org/T12099,Synthesis and Properties of Cemented Carbides,Engineering
https://openalex.org/T12384,Customer Equity Management and Prediction,"Business, Management and Accounting"
https://openalex.org/T11474,Evolution and Impacts of Event Tourism,Social Sciences
https://openalex.org/T14074,Personas in User-Centered Design and Development,Computer Science
https://openalex.org/T11608,Dielectric Elastomer Materials and Applications,Engineering
https://openalex.org/T11984,Application of 3D Printing in Medical Anatomy Education,Engineering
https://openalex.org/T12112,Ammonia Synthesis and Electrocatalysis,Chemical Engineering
https://openalex.org/T13511,Geodetic Engineering and Infrastructure Monitoring,Engineering
https://openalex.org/T13272,Rational Emotive Behavior Therapy in Psychological Health,Psychology
https://openalex.org/T11486,Hydrodynamics of Active Matter,Physics and Astronomy
https://openalex.org/T11509,Incidence and Management of Hip Fractures,Medicine
https://openalex.org/T13117,Content Validity in Educational Technology and Health Research,Social Sciences
https://openalex.org/T13463,Evolution and Applications of Nanoporous Metals,Materials Science
https://openalex.org/T11471,Self-Assembly of Block Copolymers in Nanotechnology,Materials Science
https://openalex.org/T13335,Therapeutic Potential of Boswellic Acids and Related Compounds,Medicine
https://openalex.org/T11771,Genomic and Epidemiological Studies of Phytophthora Pathogens,Agricultural and Biological Sciences
https://openalex.org/T11521,Diagnosis and Management of Sj??gren's Syndrome,Medicine
https://openalex.org/T13884,Evolution of Educational Leadership in Diverse Contexts,Social Sciences
https://openalex.org/T10659,Ecology and Conservation of Marine Mammals,Environmental Science
https://openalex.org/T13167,Medieval and Early Modern Studies,Arts and Humanities
https://openalex.org/T11893,Literary Studies and Criticism,Arts and Humanities
https://openalex.org/T12909,Historical and Sociopolitical Studies of France,Arts and Humanities
https://openalex.org/T13155,Impact of Emoticons on Computer-Mediated Communication,Computer Science
https://openalex.org/T12579,Defect Identification using Positron Annihilation Spectroscopy,Engineering
https://openalex.org/T13201,Influenza-Associated Encephalopathy and Encephalitis,Medicine
https://openalex.org/T12544,Impact of Working Capital Management on Firm Profitability,"Business, Management and Accounting"
https://openalex.org/T11008,Aeroacoustic Analysis of Jet Noise,Engineering
https://openalex.org/T11037,Epidemiology and Management of Fungal Infections,Medicine
https://openalex.org/T12837,Environmental History of the United States,Environmental Science
https://openalex.org/T10943,Pathogenesis and Virulence of Escherichia coli,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12766,Interdisciplinary Research and Collaboration,Decision Sciences
https://openalex.org/T11504,Security Protocols for Authentication and Key Exchange,Computer Science
https://openalex.org/T12538,Diagnosis and Management of Eosinophilic Esophagitis,Medicine
https://openalex.org/T13267,Geometric Modeling and Nanomaterial Applications in Engineering,Engineering
https://openalex.org/T10896,Deformation Quantization of Poisson Manifolds,Mathematics
https://openalex.org/T13623,Compilation and Analysis of Spoken Language Corpora,Computer Science
https://openalex.org/T10403,Speech Perception and Phonetics,Psychology
https://openalex.org/T11390,Bioactive Compounds in Seaweed,Agricultural and Biological Sciences
https://openalex.org/T12423,Software Reliability Assessment and Prediction,Computer Science
https://openalex.org/T10883,Ethical Implications of Artificial Intelligence,Social Sciences
https://openalex.org/T13897,Ethical and Historical Perspectives on Economics,Social Sciences
https://openalex.org/T11199,Challenges in Pain Management and Treatment,Medicine
https://openalex.org/T10189,Management of Postoperative Pain and Complications,Medicine
https://openalex.org/T10280,Shoulder Pathology and Treatment Outcomes,Medicine
https://openalex.org/T12411,Epidemiology and Treatment of Clavicle and Acromioclavicular Injuries,Medicine
https://openalex.org/T12459,Surgical Management of Brachial Plexus Injuries,Medicine
https://openalex.org/T10977,Biomedical Optical Imaging and Spectroscopy,Medicine
https://openalex.org/T12488,Psychological Language Analysis in Social Media,Psychology
https://openalex.org/T11929,Diagnosis and Management of Cerebral Vein Thrombosis,Medicine
https://openalex.org/T11136,Lignin Degradation by Enzymes in Bioremediation,Agricultural and Biological Sciences
https://openalex.org/T13325,Analysis of Synthetic Food Colorants in Food Products,Chemistry
https://openalex.org/T10954,Diagnosis and Management of Carpal Tunnel Syndrome,Medicine
https://openalex.org/T13254,Role of Macrophage Migration Inhibitory Factor,Immunology and Microbiology
https://openalex.org/T11163,Ethical and Medical Aspects of Organ Donation,Medicine
https://openalex.org/T12119,Discourse Analysis and Argumentation Studies,Arts and Humanities
https://openalex.org/T11193,Molecular Physiology of Purinergic Signalling,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10938,Thermal Energy Storage with Phase Change Materials,Engineering
https://openalex.org/T11774,Thermochemical Energy Storage and Sorption Technologies,Engineering
https://openalex.org/T13690,Medical Equipment Maintenance and Management,Health Professions
https://openalex.org/T10693,Effects of Blood Transfusion in Clinical Practice,Medicine
https://openalex.org/T13242,Healthcare Disparities in Men's Reproductive Health,Health Professions
https://openalex.org/T11156,Global Trends in Infertility and Reproductive Technologies,Medicine
https://openalex.org/T13253,Chemical Reactions Involving Quantum Tunneling,Chemistry
https://openalex.org/T12143,Understanding Human Connection to Places,Social Sciences
https://openalex.org/T11779,Dimensions and Applications of Employability in Higher Education,Social Sciences
https://openalex.org/T11607,Microwave Sensors for Material Characterization and Sensing,Engineering
https://openalex.org/T11855,Intussusception and Meckel's Diverticulum,Medicine
https://openalex.org/T11756,Impact and Dynamics of Mentoring Relationships,Psychology
https://openalex.org/T13768,Risk Factors for Gingival Overgrowth in Medication Use,Health Professions
https://openalex.org/T10238,Pathophysiology of Lumbar Disc Degeneration and Treatment,Medicine
https://openalex.org/T12715,Pregnancy-related Pelvic Girdle and Low Back Pain,Medicine
https://openalex.org/T12956,Conflict and State Building in Myanmar,Social Sciences
https://openalex.org/T10542,Cerebellar Contributions to Neurological Disorders and Functions,Neuroscience
https://openalex.org/T13702,Deep Learning Applications in Healthcare,Computer Science
https://openalex.org/T13658,Trends in Higher Education and Pedagogy,Social Sciences
https://openalex.org/T10864,Bioreactor Scale-up and Oxygen Transfer in Microbial Processes,Engineering
https://openalex.org/T14399,Diversity and Phylogeny of Earthworms,Agricultural and Biological Sciences
https://openalex.org/T12204,Education and Economic Development in Africa,Social Sciences
https://openalex.org/T12174,Impact of Hospital Handoffs on Patient Care,Medicine
https://openalex.org/T11846,"Temporal, Spatial, and Social Aspects of Cultural Heritage Studies",Arts and Humanities
https://openalex.org/T11731,Global Surgery and Health Development,Medicine
https://openalex.org/T13596,Tunnel Grouting Techniques,Engineering
https://openalex.org/T12875,Negative Thermal Expansion in Materials,Materials Science
https://openalex.org/T12508,Stability of Functional Equations in Mathematical Analysis,Mathematics
https://openalex.org/T10837,Atopic Dermatitis and Skin Microbiome,Medicine
https://openalex.org/T12438,Diagnosis and Management of Urticaria,Medicine
https://openalex.org/T10634,Diagnosis and Management of Food Allergy,Medicine
https://openalex.org/T12578,Diagnosis and Management of Abdominal Tuberculosis,Medicine
https://openalex.org/T12402,Health Risks and Diseases in Travelers,Medicine
https://openalex.org/T11546,Physiology and Management of Fruit Trees,Agricultural and Biological Sciences
https://openalex.org/T13697,Complications of Gallstone Disease,Medicine
https://openalex.org/T11559,Role of Retinoic Acid in Biological Processes,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T14286,Postural Deformities in Neurological Disorders,Medicine
https://openalex.org/T13753,Cultural Diversity in Global Industries,Social Sciences
https://openalex.org/T11005,Fault Tolerance in Electronic Systems,Engineering
https://openalex.org/T11417,Phase-Locked Loops in High-Speed Circuits,Engineering
https://openalex.org/T13206,Development and Care of Infant Skin,Health Professions
https://openalex.org/T13597,Prurigo Pigmentosa: Inflammatory Skin Disease,Medicine
https://openalex.org/T11603,Dusty Plasmas: Interdisciplinary Research Field,Physics and Astronomy
https://openalex.org/T11285,Acquisition and Development of Sign Language,Psychology
