author_id,author_name,university_name
https://openalex.org/A5005082049,Petra Otterblad Olausson,National Board of Health and Welfare
https://openalex.org/A5027635825,V. Ramaswamy,Unknown
https://openalex.org/A5035257657,Paulo Artaxo,Unknown
https://openalex.org/A5026340579,Richard Betts,Unknown
https://openalex.org/A5026190544,Jim Haywood,Unknown
https://openalex.org/A5057458615,J. Lean,Unknown
https://openalex.org/A5090197209,David C. Lowe,Unknown
https://openalex.org/A5039238473,Gunnar Myhre,Unknown
https://openalex.org/A5108363855,J.K. Ng?€?ang?€?a,Unknown
https://openalex.org/A5003247919,Ronald G. Prinn,Unknown
https://openalex.org/A5020189490,Graciela B. Raga,Unknown
https://openalex.org/A5066963678,R. van Dorland,Unknown
https://openalex.org/A5080964622,G. E. Bodeker,Unknown
https://openalex.org/A5106082178,Oliver Boucher,Unknown
https://openalex.org/A5113936605,Thomas Conway,Unknown
https://openalex.org/A5064989819,E. J. Dlugokencky,Unknown
https://openalex.org/A5034333343,J. W. Elkins,Unknown
https://openalex.org/A5041938184,David Etheridge,Unknown
https://openalex.org/A5056858390,P. Foukal,Unknown
https://openalex.org/A5066748007,Paul J. Fraser,Unknown
https://openalex.org/A5080050948,Marvyn Geller,Unknown
https://openalex.org/A5060485591,Charles D. Keeling,Unknown
https://openalex.org/A5013559764,Stefan Kinne,Unknown
https://openalex.org/A5061713481,K. R. Lassey,Unknown
https://openalex.org/A5114374410,Andrew C. Manning,Unknown
https://openalex.org/A5091218516,S. A. Montzka,Unknown
https://openalex.org/A5051093974,D. E. Oram,Unknown
https://openalex.org/A5088011947,K. O'Shaughnessy,Unknown
https://openalex.org/A5061485359,Stephen C. Piper,Unknown
https://openalex.org/A5074450843,Michael Ponater,Unknown
https://openalex.org/A5009987024,George C. Reid,Unknown
https://openalex.org/A5073228508,K. H. Rosenlof,Unknown
https://openalex.org/A5003203044,R. Sausen,Unknown
https://openalex.org/A5102868166,M. D. Schwarzkopf,Unknown
https://openalex.org/A5048198842,S. K. Solanki,Unknown
https://openalex.org/A5103355303,Garry Stenchikov,Unknown
https://openalex.org/A5055913567,N. Stuber,Unknown
https://openalex.org/A5017098610,Toshihiko Takemura,Unknown
https://openalex.org/A5081078693,C. Textor,Unknown
https://openalex.org/A5032169757,R. Wang,Unknown
https://openalex.org/A5013381823,R. F. Weiss,Unknown
https://openalex.org/A5006178912,Timothy P. Whorf,Unknown
https://openalex.org/A5007385030,Theodosius Dobzhansky,Unknown
https://openalex.org/A5070743285,Marshall L. Fisher,University of Pennsylvania
https://openalex.org/A5048102432,N. Blurton Jones,Unknown
https://openalex.org/A5032298615,Joseph A. DiMasi,Tufts University
https://openalex.org/A5058569296,Ronald W. Hansen,University of Rochester
https://openalex.org/A5070590210,Henry G. Grabowski,Duke University
https://openalex.org/A5004531924,Volker Springel,Max Planck Society
https://openalex.org/A5079556845,Simon D. M. White,Max Planck Society
https://openalex.org/A5067805674,Adrian Jenkins,Durham University
https://openalex.org/A5032994273,Carlos S. Frenk,Durham University
https://openalex.org/A5082106553,Naoki Yoshida,Nagoya University
https://openalex.org/A5072583912,Liang Gao,Max Planck Society
https://openalex.org/A5011784347,Julio F. Navarro,University of Victoria
https://openalex.org/A5071327360,Robert J. Thacker,McMaster University
https://openalex.org/A5076417031,Darren Croton,Max Planck Society
https://openalex.org/A5056320404,John Helly,Durham University
https://openalex.org/A5045208440,J. A. Peacock,University of Edinburgh
https://openalex.org/A5045427366,Shaun Cole,Durham University
https://openalex.org/A5077903841,P. Thomas,University of Sussex
https://openalex.org/A5111493478,Hugh M. P. Couchman,McMaster University
https://openalex.org/A5086464324,A. E. Evrard,University of Michigan?€?Ann Arbor
https://openalex.org/A5110244396,J. M. Colberg,University of Pittsburgh
https://openalex.org/A5013876626,F. R. Pearce,University of Nottingham
https://openalex.org/A5044282024,Graziano Onder,Istituto Superiore di Sanit??
https://openalex.org/A5009879212,Giovanni Rezza,Istituto Superiore di Sanit??
https://openalex.org/A5063013270,Silvio Brusaferro,Istituto Superiore di Sanit??
https://openalex.org/A5047854292,Lisa Cipolotti,National Hospital for Neurology and Neurosurgery
https://openalex.org/A5110389823,E. K. Warrington,National Hospital for Neurology and Neurosurgery
https://openalex.org/A5109147810,G. Csurka,Unknown
https://openalex.org/A5103885802,T. P. Barnett,Scripps Institution of Oceanography
https://openalex.org/A5013936766,J. C. Adam,Unknown
https://openalex.org/A5040977258,Dennis P. Lettenmaier,University of Washington
https://openalex.org/A5077288316,Rodrigo Bibiloni,Nestl?? (Switzerland)
https://openalex.org/A5035086772,Ram??n Bataller,Consorci Institut D'Investigacions Biomediques August Pi I Sunyer
https://openalex.org/A5015535660,David A. Brenner,Columbia University
https://openalex.org/A5109495409,A. Nove,Unknown
https://openalex.org/A5091341094,Alexander Gerschenkron,Unknown
https://openalex.org/A5060580923,George D. Demetri,Dana-Farber Cancer Institute
https://openalex.org/A5085336500,Margaret von Mehren,Fox Chase Cancer Center
https://openalex.org/A5037149615,Charles D. Blanke,Portland VA Medical Center
https://openalex.org/A5077388635,Annick D. Van den Abbeele,Dana-Farber Cancer Institute
https://openalex.org/A5087008342,Burton Eisenberg,Fox Chase Cancer Center
https://openalex.org/A5081961039,Peter Roberts?€?,University of Turku
https://openalex.org/A5091057405,Michael C. Heinrich,Portland VA Medical Center
https://openalex.org/A5072185005,David A. Tuveson,Dana-Farber Cancer Institute
https://openalex.org/A5072876748,Samuel Singer,Dana-Farber Cancer Institute
https://openalex.org/A5111613836,Milos Janicek,Dana-Farber Cancer Institute
https://openalex.org/A5040359760,Jonathan A. Fletcher,Dana-Farber Cancer Institute
https://openalex.org/A5023742645,Stuart G. Silverman,Dana-Farber Cancer Institute
https://openalex.org/A5082182576,Sandra Silberman,Novartis (Switzerland)
https://openalex.org/A5024312323,Beate Kiese,Novartis (Switzerland)
https://openalex.org/A5111904985,Sa??a Dimitrijevi??,Novartis (Switzerland)
https://openalex.org/A5026593581,Christopher L. Corless,Portland VA Medical Center
https://openalex.org/A5050651568,Christopher D.???M. Fletcher,Dana-Farber Cancer Institute
https://openalex.org/A5090618504,Heikki Joensuu,University of Helsinki
https://openalex.org/A5030284090,Matthew S. Hayden,Yale University
https://openalex.org/A5009128524,Richard Huggett,University of Manchester
https://openalex.org/A5010721575,Nancy Bayley,Unknown
https://openalex.org/A5081902989,Oded Galor,John Brown University
https://openalex.org/A5088466065,Joseph Zeira,Hebrew University of Jerusalem
https://openalex.org/A5073742476,Craig Edelbrock,Unknown
https://openalex.org/A5026031294,Yelverton Tegner,Unknown
https://openalex.org/A5052062986,Jack Lysholm,Unknown
https://openalex.org/A5112715773,Karl Heinz Schleifer,Technical University of Munich
https://openalex.org/A5057314465,Hanlee P. Ji,Stanford University
https://openalex.org/A5048876954,Thomas R. Ioerger,Texas A&M University
https://openalex.org/A5062257527,James C. Sacchettini,Texas A&M University
https://openalex.org/A5072228481,Nicholas K. Sauter,Lawrence Berkeley National Laboratory
https://openalex.org/A5109203386,Christopher R. Wren,Massachusetts Institute of Technology
https://openalex.org/A5055068182,A. Azarbayejani,Massachusetts Institute of Technology
https://openalex.org/A5073672836,Oliver Heiri,University of Bern
https://openalex.org/A5063538181,Andr?? F. Lotter,University of Bern
https://openalex.org/A5055599221,Gerry Lemcke,Swiss Federal Institute of Aquatic Science and Technology
https://openalex.org/A5088665303,Arieh Warshel,Weizmann Institute of Science
https://openalex.org/A5019080704,Michael Levitt,Weizmann Institute of Science
https://openalex.org/A5014976555,Max Born,University of G??ttingen
https://openalex.org/A5026069327,Eugene Hecht,Adelphi University
https://openalex.org/A5069845793,Donald F. Specht,Unknown
https://openalex.org/A5032395113,Marilyn Ford,Unknown
https://openalex.org/A5111879841,Xiao-Ren Pan,Unknown
https://openalex.org/A5113686745,Guang-Wei Li,Unknown
https://openalex.org/A5100894196,Ying-Hua Hu,China-Japan Friendship Hospital
https://openalex.org/A5111958761,Ji-Xing Wang,China-Japan Friendship Hospital
https://openalex.org/A5083581289,Wenying Yang,China-Japan Friendship Hospital
https://openalex.org/A5078350594,Zuo-Xin An,Unknown
https://openalex.org/A5054110206,Ze-Xi Hu,Unknown
https://openalex.org/A5098506265,Juan-Lin,Unknown
https://openalex.org/A5100894197,Jina-Zhong Xiao,Unknown
https://openalex.org/A5108211756,Hui-Bi Cao,Unknown
https://openalex.org/A5102157808,Ping-An Liu,China-Japan Friendship Hospital
https://openalex.org/A5111958760,Xi-Gui Jiang,China-Japan Friendship Hospital
https://openalex.org/A5085179788,Ya-Yan Jiang,China-Japan Friendship Hospital
https://openalex.org/A5110250523,Jin-Ping Wang,China-Japan Friendship Hospital
https://openalex.org/A5060244431,Hui Zheng,Unknown
https://openalex.org/A5100323480,Hui Zhang,Unknown
https://openalex.org/A5081025519,Peter H. Bennett,Unknown
https://openalex.org/A5004903799,Steven E. Shoelson,Joslin Diabetes Center
https://openalex.org/A5054786425,Jongsoon Lee,Unknown
https://openalex.org/A5032424150,Allison B. Goldfine,Unknown
https://openalex.org/A5022556494,Peter Caravan,Rogers (United States)
https://openalex.org/A5000842962,Jeffrey J. Ellison,Rogers (United States)
https://openalex.org/A5011744974,Thomas J. McMurry,Rogers (United States)
https://openalex.org/A5074699335,Randall B. Lauffer,Rogers (United States)
https://openalex.org/A5044841138,Giovanni Fanchini,"Rutgers, The State University of New Jersey"
https://openalex.org/A5088600853,Ralph Kretz,University of Ottawa
https://openalex.org/A5044539953,Y. L. L.,Unknown
https://openalex.org/A5084632857,William B. Jones,Unknown
https://openalex.org/A5041853395,W. J. Thron,Unknown
https://openalex.org/A5031337140,John A. Barron,Western University
https://openalex.org/A5091854713,Steven S. Beauchemin,Western University
https://openalex.org/A5054709877,Michael W. Eysenck,Royal Holloway University of London
https://openalex.org/A5112024879,Nazanin Derakshan,"Birkbeck, University of London"
https://openalex.org/A5101833403,Rita Santos,Royal Holloway University of London
https://openalex.org/A5042155855,Manuel G. Calvo,Universidad de La Laguna
https://openalex.org/A5024153474,Deanna Needell,"University of California, Davis"
https://openalex.org/A5067602164,Ulrich Szewzyk,Technische Universit??t Berlin
https://openalex.org/A5006375665,Peter D. Steinberg,UNSW Sydney
https://openalex.org/A5020706311,Stuart A. Rice,Singapore Centre for Environmental Life Sciences Engineering
https://openalex.org/A5079156406,Staffan Kjelleberg,Singapore Centre for Environmental Life Sciences Engineering
https://openalex.org/A5041648106,Walter A. Harrison,Unknown
https://openalex.org/A5061146602,Susanne C. Brenner,University of South Carolina
https://openalex.org/A5068215959,L. Ridgway Scott,University of Chicago
https://openalex.org/A5002277082,Stanley H. Udy,Unknown
https://openalex.org/A5031918109,James D. Thompson,Unknown
https://openalex.org/A5109266835,G. Ledyard Stebbins,Unknown
https://openalex.org/A5056991712,Soma Datta,Harvard University
https://openalex.org/A5082317115,Jeffrey J. Popma,Unknown
https://openalex.org/A5009224311,Peter J. Fitzgerald,Unknown
https://openalex.org/A5086188803,David R. Holmes,Unknown
https://openalex.org/A5037114163,Charles O?€?Shaughnessy,Unknown
https://openalex.org/A5028149144,Ronald Caputo,Unknown
https://openalex.org/A5103389036,David O. Williams,Unknown
https://openalex.org/A5086784737,Judith Jaeger,Unknown
https://openalex.org/A5060933839,Richard E. Kuntz,Unknown
https://openalex.org/A5009012699,Esra Birben,Hacettepe University
https://openalex.org/A5025291340,??mit Murat ??ahiner,Hacettepe University
https://openalex.org/A5003409178,Cans??n Sa??kesen,Hacettepe University
https://openalex.org/A5025638434,Serpil C. Erzurum,Cleveland Clinic Lerner College of Medicine
https://openalex.org/A5046715953,??mer Kalayc??,Hacettepe University
https://openalex.org/A5065602101,J. W. Costerton,Montana State University
https://openalex.org/A5018176889,Zbigniew Lewandowski,Unknown
https://openalex.org/A5006486242,Douglas E. Caldwell,Unknown
https://openalex.org/A5074408546,Darren R. Korber,Unknown
https://openalex.org/A5109875833,Hilary M. Lappin?€?Scott,Unknown
https://openalex.org/A5048442961,Daniel W. Belsky,Duke University
https://openalex.org/A5114023353,Nigel Dickson,University of Otago
https://openalex.org/A5084726423,Robert J. Hancox,University of Otago
https://openalex.org/A5109192888,HonaLee Harrington,Duke University
https://openalex.org/A5012310672,Renate Houts,Duke University
https://openalex.org/A5006768210,Brent W. Roberts,University of Illinois Urbana-Champaign
https://openalex.org/A5006832289,Malcolm R. Sears,McMaster University
https://openalex.org/A5004786653,W. Murray Thomson,University of Otago
https://openalex.org/A5091856453,Richard A. Brealey,London Business School
https://openalex.org/A5088115981,Hayne E. Leland,"University of California, Berkeley"
https://openalex.org/A5112806057,David H. Pyle,"University of California, Berkeley"
https://openalex.org/A5079825979,Melina Arnold,Centre International de Recherche sur le Cancer
https://openalex.org/A5035016255,M??nica S. Sierra,Centre International de Recherche sur le Cancer
https://openalex.org/A5018100309,Chaomei Chen,Drexel University
https://openalex.org/A5110010418,Gerardus ?€?t Hooft,European Organization for Nuclear Research
https://openalex.org/A5105375116,Miriam Catterall,Unknown
https://openalex.org/A5040550091,Yoram Salomon,National Institute of Arthritis and Musculoskeletal and Skin Diseases
https://openalex.org/A5065381710,Constantine Londos,National Institutes of Health
https://openalex.org/A5016642782,John F. Leslie,Unknown
https://openalex.org/A5027136988,Brett A. Summerell,Unknown
https://openalex.org/A5081578599,Ritu Agarwal,"University of Maryland, College Park"
https://openalex.org/A5015254262,Elena Karahanna,University of Georgia
https://openalex.org/A5051639270,Hanqiu Xu,Fuzhou University
https://openalex.org/A5056861449,John Moody,Yale University
https://openalex.org/A5114126643,Christian J. Darken,Yale University
https://openalex.org/A5112042504,Douglas A. Reynolds,Massachusetts Institute of Technology
https://openalex.org/A5009507416,Thomas F. Quatieri,Massachusetts Institute of Technology
https://openalex.org/A5019766158,R.B. Dunn,Massachusetts Institute of Technology
https://openalex.org/A5004181349,Xiaonan Dong,Montavid Thermodynamic Research Group
https://openalex.org/A5111775925,R. A. Fisher,Unknown
https://openalex.org/A5100728445,Jun Yu,University of Washington
https://openalex.org/A5010235808,Songnian Hu,Beijing Institute of Genomics
https://openalex.org/A5009492244,Bin Liu,Beijing Institute of Genomics
https://openalex.org/A5053435852,Yajun Deng,Beijing Institute of Genomics
https://openalex.org/A5007863923,Li Dai,Beijing Institute of Genomics
https://openalex.org/A5100665398,Yan Zhou,Zhejiang University
https://openalex.org/A5024767151,Xiuqing Zhang,Institute of Genetics and Developmental Biology
https://openalex.org/A5021259911,Mengliang Cao,China National Hybrid Rice R&D Central Hunan Hybrid Rice Reserch Center
https://openalex.org/A5101736468,Jing Liu,Zhejiang University
https://openalex.org/A5104013527,Jiandong Sun,Beijing Institute of Genomics
https://openalex.org/A5100352749,Feng Chen,Chinese Academy of Sciences
https://openalex.org/A5101470933,Xiaobing Huang,BGI Group (China)
https://openalex.org/A5101550260,Wei?€?Yu Lin,Zhejiang University
https://openalex.org/A5100396659,Chen Ye,Chinese Academy of Sciences
https://openalex.org/A5024540320,Wei Tong,Beijing Institute of Genomics
https://openalex.org/A5035306606,Lijuan Cong,Beijing Institute of Genomics
https://openalex.org/A5029017723,Jianing Geng,Beijing Institute of Genomics
https://openalex.org/A5100851353,Yujun Han,Chinese Academy of Sciences
https://openalex.org/A5111973172,Lin Li,Beijing Institute of Genomics
https://openalex.org/A5103990535,Wei Li,Chinese Academy of Sciences
https://openalex.org/A5018524653,Guangqiang Hu,Beijing Institute of Genomics
https://openalex.org/A5057782029,Xiangang Huang,Beijing Institute of Genomics
https://openalex.org/A5100408993,Wenjie Li,Chinese Academy of Sciences
https://openalex.org/A5100402534,Jian Li,Beijing Institute of Genomics
https://openalex.org/A5020377679,Zhanwei Liu,Beijing Institute of Genomics
https://openalex.org/A5100408771,Long Li,Chinese Academy of Sciences
https://openalex.org/A5075130497,Jianping Liu,Beijing Institute of Genomics
https://openalex.org/A5047189881,Qiuhui Qi,Beijing Institute of Genomics
https://openalex.org/A5100611766,Jinsong Liu,Beijing Institute of Genomics
https://openalex.org/A5100361198,Li Li,Beijing Institute of Genomics
https://openalex.org/A5100775995,Tao Li,Beijing Institute of Genomics
https://openalex.org/A5101743803,Xuegang Wang,Beijing Institute of Genomics
https://openalex.org/A5081969615,Tingting Wu,Beijing Institute of Genomics
https://openalex.org/A5102489819,Miao Zhu,Beijing Institute of Genomics
https://openalex.org/A5111561810,Peixiang Ni,Beijing Institute of Genomics
https://openalex.org/A5103543787,Hua Han,Beijing Institute of Genomics
https://openalex.org/A5100626644,Wei Dong,Beijing Institute of Genomics
https://openalex.org/A5028479648,Xiaoyu Ren,Beijing Institute of Genomics
https://openalex.org/A5022348147,Xiaoli Feng,Chinese Academy of Sciences
https://openalex.org/A5101864363,Peng Cui,Beijing Institute of Genomics
https://openalex.org/A5017053131,Xianran Li,BGI Group (China)
https://openalex.org/A5100663368,Hao Wang,Beijing Institute of Genomics
https://openalex.org/A5105249856,Xin Xu,Beijing Institute of Genomics
https://openalex.org/A5112309234,Wenxue Zhai,Institute of Genetics and Developmental Biology
https://openalex.org/A5100767555,Xu Zhao,BGI Group (China)
https://openalex.org/A5100371407,Jin?€?Song Zhang,Institute of Genetics and Developmental Biology
https://openalex.org/A5100935642,Sijie He,Institute of Genetics and Developmental Biology
https://openalex.org/A5100461798,Jianguo Zhang,Beijing Institute of Genomics
https://openalex.org/A5065687418,Jichen Xu,Institute of Genetics and Developmental Biology
https://openalex.org/A5062806935,Kunlin Zhang,Beijing Institute of Genomics
https://openalex.org/A5023715215,Xianwu Zheng,Institute of Genetics and Developmental Biology
https://openalex.org/A5103402754,Jianhai Dong,Zhejiang University
https://openalex.org/A5017743699,Wanyong Zeng,Institute of Genetics and Developmental Biology
https://openalex.org/A5061697130,Lin Tao,Zhejiang University
https://openalex.org/A5101778490,Jia Ye,Zhejiang University
https://openalex.org/A5076684162,Jun Tan,Zhejiang University
https://openalex.org/A5028512135,Xide Ren,Beijing Institute of Genomics
https://openalex.org/A5046110307,Xuewei Chen,Institute of Genetics and Developmental Biology
https://openalex.org/A5017931611,Jun He,Zhejiang University
https://openalex.org/A5006138786,Daofeng Liu,Institute of Genetics and Developmental Biology
https://openalex.org/A5102224568,Wei Tian,Zhejiang University
https://openalex.org/A5039467147,Chaoguang Tian,Beijing Institute of Genomics
https://openalex.org/A5036462430,Hongai Xia,Beijing Institute of Genomics
https://openalex.org/A5079596808,Qiyu Bao,Beijing Institute of Genomics
https://openalex.org/A5100438631,Gang Li,Beijing Institute of Genomics
https://openalex.org/A5107502860,Hui Gao,Chinese Academy of Sciences
https://openalex.org/A5011725382,Ting Cao,Beijing Institute of Genomics
https://openalex.org/A5100773422,Juan Wang,Beijing Institute of Genomics
https://openalex.org/A5090452340,Wenming Zhao,Beijing Institute of Genomics
https://openalex.org/A5100435519,Ping Li,Institute of Genetics and Developmental Biology
https://openalex.org/A5100344458,Wei Chen,BGI Group (China)
https://openalex.org/A5100348136,Xudong Wang,Institute of Genetics and Developmental Biology
https://openalex.org/A5030447651,Jianfei Hu,Beijing Institute of Genomics
https://openalex.org/A5100378447,Jing Wang,Beijing Institute of Genomics
https://openalex.org/A5100339585,Song Liu,BGI Group (China)
https://openalex.org/A5089015655,Jian Yang,Beijing Institute of Genomics
https://openalex.org/A5100446005,Guangyu Zhang,Beijing Institute of Genomics
https://openalex.org/A5020962054,Yuqing Xiong,Beijing Institute of Genomics
https://openalex.org/A5100341910,Zhijie Li,Beijing Institute of Genomics
https://openalex.org/A5039854292,Long Mao,Institute of Genetics and Developmental Biology
https://openalex.org/A5080091241,Chengshu Zhou,China National Hybrid Rice R&D Central Hunan Hybrid Rice Reserch Center
https://openalex.org/A5100984192,Zhen Zhu,Institute of Genetics and Developmental Biology
https://openalex.org/A5029900952,Runsheng Chen,Institute of Biophysics
https://openalex.org/A5030152767,Bailin Hao,Zhejiang University
https://openalex.org/A5069799391,Shou?€?Yi Chen,Chinese Academy of Sciences
https://openalex.org/A5001431945,Wei Guo,Digital China Health (China)
https://openalex.org/A5108112372,Guojie Li,Institute of Computing Technology
https://openalex.org/A5009771110,Ming Tao,Beijing Institute of Genomics
https://openalex.org/A5100370499,Jian Wang,Zhejiang University
https://openalex.org/A5100748869,Li Zhu,Institute of Genetics and Developmental Biology
https://openalex.org/A5059207207,Longping Yuan,China National Hybrid Rice R&D Central Hunan Hybrid Rice Reserch Center
https://openalex.org/A5101674374,M. Douglas Baker,Unknown
https://openalex.org/A5112324111,Tyler Harris,Unknown
https://openalex.org/A5084011678,David Stephenson,Unknown
https://openalex.org/A5017915704,P. Armitage,Unknown
https://openalex.org/A5110006996,Leslie G. Ungerleider,Unknown
https://openalex.org/A5025712142,Leonard E. Baum,Unknown
https://openalex.org/A5049427811,Ted Petrie,Unknown
https://openalex.org/A5024812511,George Soules,Unknown
https://openalex.org/A5024332570,Norman Wei??,Unknown
https://openalex.org/A5054283888,Felicia Pratto,"University of California, Los Angeles"
https://openalex.org/A5028428138,Jim Sidanius,"University of California, Los Angeles"
https://openalex.org/A5066837304,Lisa M. Stallworth,"University of California, Los Angeles"
https://openalex.org/A5090962780,Bertram F. Malle,Stanford University
https://openalex.org/A5057005104,April Klein,New York University
https://openalex.org/A5072365761,Anthony V. D?€?Amico,Harvard University
https://openalex.org/A5078716556,Abbas El Gamal,Unknown
https://openalex.org/A5088633193,C.S.H. Bawn,Tiverton and District Hospital
https://openalex.org/A5070884578,N. Katherine Hayles,Unknown
https://openalex.org/A5058801939,Yekta Dowlati,Sunnybrook Health Science Centre
https://openalex.org/A5076741931,Nathan Herrmann,Sunnybrook Health Science Centre
https://openalex.org/A5068540328,Walter Swardfager,Sunnybrook Health Science Centre
https://openalex.org/A5087337622,Helena Liu,Health Sciences Centre
https://openalex.org/A5055559775,Lauren Sham,Health Sciences Centre
https://openalex.org/A5016055480,Elyse K. Reim,Sunnybrook Health Science Centre
https://openalex.org/A5056420149,Krista L. Lanct??t,Sunnybrook Health Science Centre
https://openalex.org/A5108085231,David Bergqvist,Unknown
https://openalex.org/A5113701229,Michael R. Lassen,Unknown
https://openalex.org/A5001067933,Joel G. Ray,Unknown
https://openalex.org/A5025270469,Beate Pfistner,BC Cancer Agency
https://openalex.org/A5060088290,Malik E. Juweid,BC Cancer Agency
https://openalex.org/A5083034892,Lena Specht,BC Cancer Agency
https://openalex.org/A5029655862,Sandra J. Horning,BC Cancer Agency
https://openalex.org/A5043162057,Anton Hagenbeek,BC Cancer Agency
https://openalex.org/A5013430443,Steven T. Rosen,BC Cancer Agency
https://openalex.org/A5050774304,Sigrid Stroobants,BC Cancer Agency
https://openalex.org/A5107211265,T. Andrew Lister,BC Cancer Agency
https://openalex.org/A5077236629,Richard T. Hoppe,University of British Columbia
https://openalex.org/A5046049357,Martin Dreyling,BC Cancer Agency
https://openalex.org/A5036000764,Kensei Tobinai,BC Cancer Agency
https://openalex.org/A5080373697,Julie M. Vose,Copenhagen University Hospital
https://openalex.org/A5035398527,Massimo Federico,BC Cancer Agency
https://openalex.org/A5109840918,Volker Diehl,BC Cancer Agency
https://openalex.org/A5101555764,Leslie M. Shaw,Institute on Aging
https://openalex.org/A5102977342,Michael W. Weiner,San Francisco VA Medical Center
https://openalex.org/A5002288239,Emmanuel L??vinas,Unknown
https://openalex.org/A5080214400,Krishnendu Saha,University of Massachusetts Amherst
https://openalex.org/A5058410732,Sarit S. Agasti,University of Massachusetts Amherst
https://openalex.org/A5005037982,Chaekyu Kim,University of Massachusetts Amherst
https://openalex.org/A5100619626,Xiaoning Li,University of Massachusetts Amherst
https://openalex.org/A5076949431,Vincent M. Rotello,University of Massachusetts Amherst
https://openalex.org/A5058945731,E. Colin Cherry,Massachusetts Institute of Technology
https://openalex.org/A5081821636,Per Davidsson,J??nk??ping University
https://openalex.org/A5054242868,Benson Honig,University of Haifa
https://openalex.org/A5109210397,Richard Beckwith,Princeton University
https://openalex.org/A5022520386,Derek Gross,University of Rochester
https://openalex.org/A5101446289,Katherine Miller,Princeton University
https://openalex.org/A5024258221,Carey N. Lumeng,University of Michigan?€?Ann Arbor
https://openalex.org/A5020536748,Jennifer L. Bodzin,University of Michigan?€?Ann Arbor
https://openalex.org/A5069558252,Chetan Bettegowda,Howard Hughes Medical Institute
https://openalex.org/A5081353089,Mark Sausen,Howard Hughes Medical Institute
https://openalex.org/A5067936223,Isaac Kinde,Sidney Kimmel Comprehensive Cancer Center
https://openalex.org/A5100375980,Yuxuan Wang,Cancer Genetics (United States)
https://openalex.org/A5053487762,Nishant Agrawal,Sidney Kimmel Comprehensive Cancer Center
https://openalex.org/A5100446031,Hao Wang,Cancer Genetics (United States)
https://openalex.org/A5086885588,Rhoda M. Alani,Boston University
https://openalex.org/A5018645768,Emmanuel S. Antonarakis,Howard Hughes Medical Institute
https://openalex.org/A5064011158,Alberto Bardelli,FIRC Institute of Molecular Oncology
https://openalex.org/A5049334243,Henry Brem,Unknown
https://openalex.org/A5008515166,Clarence Lee,Unknown
https://openalex.org/A5023622812,Leslie A. Fecher,Indiana University ?€? Purdue University Indianapolis
https://openalex.org/A5047478386,Peter Gibbs,Royal Melbourne Hospital
https://openalex.org/A5003929069,Robert Giuntoli,Unknown
https://openalex.org/A5090286753,Michael Goggins,Unknown
https://openalex.org/A5045426069,Michael D. Hogarty,Children's Hospital of Philadelphia
https://openalex.org/A5064975394,Seung?€?Mo Hong,University of Ulsan
https://openalex.org/A5091120394,Yuchen Jiao,Sidney Kimmel Comprehensive Cancer Center
https://openalex.org/A5053310450,Hartmut Juhl,Unknown
https://openalex.org/A5015194203,Jenny J. Kim,Sidney Kimmel Comprehensive Cancer Center
https://openalex.org/A5031332948,Giulia Siravegna,Azienda Socio Sanitaria Territoriale Grande Ospedale Metropolitano Niguarda
https://openalex.org/A5091227333,Calogero Lauricella,Azienda Socio Sanitaria Territoriale Grande Ospedale Metropolitano Niguarda
https://openalex.org/A5011340023,Michael Lim,Unknown
https://openalex.org/A5014494747,Evan J. Lipson,Sidney Kimmel Comprehensive Cancer Center
https://openalex.org/A5064618296,George J. Netto,Unknown
https://openalex.org/A5045016516,Kelly S. Oliner,Amgen (United States)
https://openalex.org/A5090833674,Louise Olsson,Karolinska Institutet
https://openalex.org/A5030218831,Andrea Sartore?€?Bianchi,Azienda Socio Sanitaria Territoriale Grande Ospedale Metropolitano Niguarda
https://openalex.org/A5088785832,Kerstin Schmidt,Sidney Kimmel Comprehensive Cancer Center
https://openalex.org/A5110069463,le-Ming Shih,Unknown
https://openalex.org/A5020183452,Dan Theodorescu,University of Colorado Denver
https://openalex.org/A5075700550,Jeanne Tie,Ludwig Cancer Research
https://openalex.org/A5084564545,Timothy T. Harkins,Unknown
https://openalex.org/A5035095325,Silvio Veronese,Azienda Socio Sanitaria Territoriale Grande Ospedale Metropolitano Niguarda
https://openalex.org/A5058741744,Tian?€?Li Wang,Unknown
https://openalex.org/A5110082543,Jon Weingart,Unknown
https://openalex.org/A5103031010,Christopher L. Wolfgang,Unknown
https://openalex.org/A5113857301,Dongmei Xing,Unknown
https://openalex.org/A5066160076,Jian Wu,Cancer Genetics (United States)
https://openalex.org/A5015843387,C. Max Schmidt,Indiana University ?€? Purdue University Indianapolis
https://openalex.org/A5112077099,Michael A. Choti,Unknown
https://openalex.org/A5060269606,??. ??. ????????????????,Unknown
https://openalex.org/A5003516210,Marie J. Hall,Unknown
https://openalex.org/A5070975051,Martyn Denscombe,Unknown
https://openalex.org/A5019024263,Girish Chandrashekar,Rochester Institute of Technology
https://openalex.org/A5023942737,Ferat Sahin,Rochester Institute of Technology
https://openalex.org/A5089574712,Andrew Dicks,Unknown
https://openalex.org/A5012032003,D.A.J. Rand,Unknown
https://openalex.org/A5032348541,Bel??n Zalba,Universidad de Zaragoza
https://openalex.org/A5106542415,Jos?? Ma Mar????n,Universidad de Zaragoza
