InstitutionId,Institution_Name,City,Country
25498,Botanic Gardens and Parks Authority,Perth,Australia
25499,Department for Child Protection and Family Support,Perth,Australia
25500,Department of Agriculture and Food Western Australia,Perth,Australia
25501,"Department of Biodiversity, Conservation and Attractions",Perth,Australia
25502,Department of Commerce,Perth,Australia
25503,Department of Culture and the Arts,Perth,Australia
25504,Department of Local Government and Communities,Perth,Australia
25505,Department of Primary Industries and Regional Development,Perth,Australia
25506,Department of Water and Environmental Regulation,Perth,Australia
25507,Department of the Premier and Cabinet,Perth,Australia
25508,Government of Western Australia Department of Health,Perth,Australia
25509,Main Roads Western Australia,Perth,Australia
25510,Mental Health Commission,Perth,Australia
25511,Office of Multicultural Interests,Perth,Australia
25512,WA Country Health Service,Perth,Australia
25513,Western Australia Police,Perth,Australia
25515,Federal Reserve Bank of Minneapolis,Minneapolis,United States
25516,Federal Reserve,Minneapolis,United States
25517,Istituto per le Applicazioni del Calcolo Mauro Picone,Rome,Italy
25518,National Research Council,Rome,Italy
25519,Institute of Experimental Medicine,Saint Petersburg,Russia
25520,Department of Medical Sciences,Saint Petersburg,Russia
25521,Center for Free-Electron Laser Science,Hamburg,Germany
25522,Deutsches Elektronen-Synchrotron DESY,Hamburg,Germany
25525,Mexican Social Security Institute,Hamburg,Germany
25526,Melanoma Institute Australia,Sydney,Australia
25528,University of Wisconsin System,Sydney,Australia
25529,Philips (United Kingdom),Farnborough,United Kingdom
25530,Philips (Netherlands),Farnborough,United Kingdom
25533,Guangzhou Center for Disease Control and Prevention,Guangzhou,China
25534,First Affiliated Hospital of Sichuan Medical University,Luzhou,China
25535,Southwest Medical University,Luzhou,China
25536,Royal Hospital,Muscat,Oman
25537,Ministry of Health,Muscat,Oman
25538,Photonics (United States),Philadelphia,United States
25539,VA Portland Health Care System,Portland,United States
25540,Portland VA Medical Center,Portland,United States
25541,Veterans Health Administration,Portland,United States
25544,National University of the Littoral,Portland,United States
25545,Istituto Ortopedico Gaetano Pini,Milan,Italy
25547,China Shenhua Energy (China),Beijing,China
25548,Christopher Newport University,Newport News,United States
25549,Advanced Institute of Convergence Technology,Suwon,South Korea
25550,Seoul National University,Suwon,South Korea
25551,Bolin Centre for Climate Research,Stockholm,Sweden
25552,KTH Royal Institute of Technology,Stockholm,Sweden
25553,Stockholm University,Stockholm,Sweden
25554,Swedish Meteorological and Hydrological Institute,Stockholm,Sweden
25555,Modibbo Adama University of Technology,Yola,Nigeria
25556,Burroughs Wellcome Fund,Durham,United States
25557,Fraunhofer Institute for Integrated Circuits,Erlangen,Germany
25558,Fraunhofer Center for Applied Research on Supply Chain Services,Erlangen,Germany
25559,"Fraunhofer Institute for Integrated Circuits IIS, Division Engineering of Adaptive Systems EAS",Erlangen,Germany
25560,International Audio Laboratories Erlangen,Erlangen,Germany
25561,Fraunhofer Society,Erlangen,Germany
25562,College of Accounting,Ljubljana,Slovenia
25563,Samarkand State University named after Sharof Rashidov,Samarkand,Uzbekistan
25565,Universidad Nebrija,Madrid,Spain
25566,Kings County Hospital Center,Brooklyn,United States
25567,New York City Health and Hospitals Corporation,Brooklyn,United States
25568,State University of New York,Brooklyn,United States
25569,Institute of Biomedical Chemistry,Moscow,Russia
25570,Department of Medical Sciences,Moscow,Russia
25571,Centre Hospitalier de Versailles,Le Chesnay-Rocquencourt,France
25572,PLA Air Force Aviation University,Changchun,China
25573,Sri Siddhartha Medical College,Tumakuru,India
25574,Slovak Medical University,Bratislava,Slovakia
25575,Beijing Wuzi University,Beijing,China
25576,Universitas Muhammadiyah Magelang,Magelang,Indonesia
25577,Central Hospital of Zibo,Zibo,China
25578,MIT World Peace University,Pune,India
25581,Shikoku Cancer Center,Matsuyama,Japan
25582,National Hospital Organization,Matsuyama,Japan
25583,Goce Delcev University,Shtip,North Macedonia
25584,Exploratorium,San Francisco,United States
25585,Kyiv National University of Construction and Architecture,Kyiv,Ukraine
25586,New York University Shanghai,Shanghai,China
25587,New York University,Shanghai,China
25590,Wuyi University,Jiangmen,China
25591,Hawler Medical University,Erbil,Iraq
25592,Ospedale Sant'Anna,Como,Italy
25593,Chongqing Cancer Hospital,Chongqing,China
25594,China Automotive Technology and Research Center,Tianjin,China
25595,ENT and Allergy,New York,United States
25597,Joint Quantum Institute,College Park,United States
25598,National Institute of Standards and Technology,College Park,United States
25599,"University of Maryland, College Park",College Park,United States
25600,Shanghai University of International Business and Economics,Shanghai,China
25601,Indian Institute of Integrative Medicine,Jammu,India
25602,Council of Scientific and Industrial Research,Jammu,India
25603,La Jolla Bioengineering Institute,San Diego,United States
25604,Institute for Bioengineering of Catalonia,Barcelona,Spain
25605,Barcelona Institute for Science and Technology,Barcelona,Spain
25606,Monroe Carell Jr. Children's Hospital,Nashville,United States
25607,Vanderbilt University Medical Center,Nashville,United States
25608,Vanderbilt University,Nashville,United States
25609,National Institute for Parasitic Diseases,Shanghai,China
25610,Chinese Center For Disease Control and Prevention,Shanghai,China
25611,Sojo University,Kumamoto,Japan
25612,Electronics Research Institute,Giza,Egypt
25613,Ministry of Higher Education and Scientific Research,Giza,Egypt
25614,National University of Modern Languages,Islamabad,Pakistan
25615,Xinyang College of Agriculture and Forestry,Xinyang,China
25616,St. John's University,Taipei,Taiwan
25617,King Abdul Aziz University Hospital,Jeddah,Saudi Arabia
25618,King Abdulaziz University,Jeddah,Saudi Arabia
25619,King Saud University,Jeddah,Saudi Arabia
25621,Ziekenhuis Oost-Limburg,Genk,Belgium
25622,Xerox (France),Saint-Denis,France
25623,Xerox (United States),Saint-Denis,France
25625,Polish Academy of Sciences,Saint-Denis,France
25626,Shanghai Tongji Urban Planning and Design Institute,Shanghai,China
25627,"Advanced Centre for Treatment, Research and Education in Cancer",Mumbai,India
25628,Tata Memorial Hospital,Mumbai,India
25629,Kanagawa Dental University,Yokosuka,Japan
25631,Max Planck Society,Yokosuka,Japan
25633,Centre Occitanie-Montpellier,Yokosuka,Japan
25638,State Research Center of the Russian Federation,Saint Petersburg,Russia
25639,Instituto Superior da Maia,Maia,Portugal
25640,Central University of Technology,Bloemfontein,South Africa
25641,Atal Bihari Vajpayee Institute of Medical Sciences and Dr. Ram Manohar Lohia Hospital,New Delhi,India
25642,German Red Cross,Berlin,Germany
25643,Medica (Italy),Bologna,Italy
25644,De Nederlandsche Bank,Amsterdam,Netherlands
25645,New York State Office for People With Developmental Disabilities,Albany,United States
25648,Heinz Maier-Leibnitz Zentrum,Garching,Germany
25650,Institut de Physique,Garching,Germany
25654,Max Planck Institute for the Structure and Dynamics of Matter,Hamburg,Germany
25655,Max Planck Society,Hamburg,Germany
25657,Hassiba Benbouali University of Chlef,ash-Shalif,Algeria
25658,Kerala Agricultural University,Thrissur,India
25659,Pratt Institute,Brooklyn,United States
25660,Slippery Rock University,Slippery Rock,United States
25661,Pennsylvania State System of Higher Education,Slippery Rock,United States
25664,Centre National de la Recherche Scientifique,Slippery Rock,United States
25666,Calvary Mater Newcastle Hospital,Waratah,Australia
25667,Suan Sunandha Rajabhat University,Dusit,Thailand
25668,A.M. Obukhov Institute of Atmospheric Physics,Moscow,Russia
25669,Department of Earth Sciences,Moscow,Russia
25670,Institut de Recherche et d'Histoire des Textes,Paris,France
25671,Institut des Sciences Humaines et Sociales,Paris,France
25672,South Western Sydney Local Health District,Sydney,Australia
25673,Bankstown Lidcombe Hospital,Sydney,Australia
25674,Fairfield Hospital,Sydney,Australia
25675,New South Wales Department of Health,Sydney,Australia
25676,Bowral & District Hospital,Sydney,Australia
25677,Camden and Campbelltown Hospitals,Sydney,Australia
25678,Liverpool Hospital,Sydney,Australia
25679,Osaka Sangyo University,Osaka,Japan
25680,Solid State Physics Laboratory,Delhi,India
25681,Defence Research and Development Organisation,Delhi,India
25682,Zarqa University,Zarqa,Jordan
25683,Waikato Hospital,Hamilton,New Zealand
25684,Waikato District Health Board,Hamilton,New Zealand
25686,Madrid Health Service,Madrid,Spain
25687,Comunidad de Madrid,Madrid,Spain
25689,Institut de Chimie,Madrid,Spain
25692,Finnish Society of Sciences and Letters,Helsinki,Finland
25693,Maharaja Engineering College,Avinashi,India
25694,"Anna University, Chennai",Avinashi,India
25695,Hanyang University Guri Hospital,Guri-si,South Korea
25696,Hanyang University,Guri-si,South Korea
25697,Institute of Crop Science,Tsukuba,Japan
25698,National Agriculture and Food Research Organization,Tsukuba,Japan
25699,Misr University for Science and Technology,Cairo,Egypt
25700,University of National Education,Denpasar,Indonesia
25701,Institute for Microstructural Sciences,Ottawa,Canada
25702,National Research Council Canada,Ottawa,Canada
25703,University of Mostar,Mostar,Bosnia and Herzegovina
25704,University Clinical Hospital Mostar,Mostar,Bosnia and Herzegovina
25706,National Metallurgical Laboratory,Jamshedpur,India
25707,Council of Scientific and Industrial Research,Jamshedpur,India
25708,"Sciences, Philosophie, Histoire",Paris,France
25709,Institut des Sciences Humaines et Sociales,Paris,France
25712,Max Planck Institute for Terrestrial Microbiology,Marburg,Germany
25713,Max Planck Society,Marburg,Germany
25714,Dutch Blood Transfusion Society,Amsterdam,Netherlands
25715,National Institute of Mental Health,Tokyo,Japan
25716,National Center of Neurology and Psychiatry,Tokyo,Japan
25718,Cambridge Health Alliance,Cambridge,United States
25719,Cambridge Hospital,Cambridge,United States
25720,Somerville Hospital,Cambridge,United States
25721,Whidden Memorial Hospital,Cambridge,United States
25722,Beth Israel Deaconess Medical Center,Cambridge,United States
25723,Harvard University,Cambridge,United States
25724,Tufts University,Cambridge,United States
25725,Good Samaritan Medical Center,West Palm Beach,United States
25726,Tufts University,West Palm Beach,United States
25728,Universidade de Rio Verde,Rio Verde de Mato Grosso,Brazil
25731,Institute of Chemical Industry of Forest Products,Nanjing,China
25732,Chinese Academy of Forestry,Nanjing,China
25733,Massachusetts Department of Public Health,Boston,United States
25734,Massachusetts Executive Office of Health and Human Services,Boston,United States
25735,"Hunan University of Humanities, Science and Technology",Loudi,China
25736,Cary Institute of Ecosystem Studies,Millbrook,United States
25737,Sulaimani Polytechnic University,Sulaymaniyah,Iraq
25740,Institut de Physique,Sulaymaniyah,Iraq
25743,Key Laboratory of Nuclear Radiation and Nuclear Energy Technology,Shanghai,China
25744,Institute of High Energy Physics,Shanghai,China
25745,Shanghai Institute of Applied Physics,Shanghai,China
25746,University Of Bristol Dental Hospital,Bristol,United Kingdom
25747,University of Bristol,Bristol,United Kingdom
25749,Centre for Ecological Research,Budapest,Hungary
25750,Balaton Limnological Institute,Budapest,Hungary
25751,Danube Research Institute,Budapest,Hungary
25752,Institute of Ecology and Botany,Budapest,Hungary
25753,Hungarian Academy of Sciences,Budapest,Hungary
25754,China State Construction Engineering (China),Beijing,China
25755,MRC Lifecourse Epidemiology Unit,Southampton,United Kingdom
25756,Medical Research Council,Southampton,United Kingdom
25757,University of Southampton,Southampton,United Kingdom
25758,Hunan Institute of Technology,Hengyang,China
25759,Torrey Pines Institute For Molecular Studies,San Diego,United States
25761,Institut de Chimie,San Diego,United States
25764,Orenburg State University,Orenburg,Russia
25765,Universitas Swadaya Gunung Jati,Cirebon,Indonesia
25766,Laboratoire de Biotechnologie de l'Environnement,Narbonne,France
25767,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Narbonne,France
25768,Oncology Institute of Vojvodina,Novi Sad,Serbia
25769,National Institute of Immunology,New Delhi,India
25770,Ministry of Science and Technology,New Delhi,India
25771,Royal Society,London,United Kingdom
25772,Zhuhai Institute of Advanced Technology,Zhuhai,China
25773,Shenzhen Institutes of Advanced Technology,Zhuhai,China
25774,Natural History Museum Vienna,Vienna,Austria
25775,Monell Chemical Senses Center,Philadelphia,United States
25776,Sungshin Women's University,Seoul,South Korea
25777,E Ink (South Korea),Seoul,South Korea
25778,E Ink (United States),Seoul,South Korea
25779,Meiji Pharmaceutical University,Tokyo,Japan
25780,Institute of Service and Entrepreneurship of DGTU,Shakhty,Russia
25781,Larbi Ben M'hidi University of Oum El Bouaghi,Oum el Bouaghi,Algeria
25782,National Center for Supercomputing Applications,Urbana,United States
25783,University of Illinois Urbana-Champaign,Urbana,United States
25784,Ecole des Hautes Etudes Commerciales du Nord,Roubaix,France
25785,Istituto di Metodologie Chimiche,Monterotondo,Italy
25786,National Research Council,Monterotondo,Italy
25787,Tripura University,Agartala,India
25788,Agartala Government Medical College,Agartala,India
25789,Tripura Medical College & Dr. B.R. Ambedkar Memorial Teaching Hospital,Agartala,India
25790,Institut de l'Environnement et Recherches Agricoles,Ouagadougou,Burkina Faso
25791,Centre National de la Recherche Scientifique et Technologique,Ouagadougou,Burkina Faso
25795,Royal Preston Hospital,Preston,United Kingdom
25796,Lancashire Teaching Hospitals NHS Foundation Trust,Preston,United Kingdom
25797,Northampton Community College,Bethlehem,United States
25798,Beijing Radiation Center,Beijing,China
25800,Missouri College,Brentwood,United States
25801,Universitas Djuanda,Bogor,Indonesia
25802,Institut National de la Statistique et des Etudes Economiques,Paris,France
25804,Faculdade Meridional,Passo Fundo,Brazil
25805,Statistics Austria,Vienna,Austria
25806,Meisei University,Tokyo,Japan
25807,Zhejiang International Studies University,Hangzhou,China
25808,Mercy Hospital and Medical Center,Chicago,United States
25809,University of Illinois at Chicago,Chicago,United States
25810,Research Institute of Physical Chemical Medicine,Moscow,Russia
25811,International Science and Technology Center,Moscow,Russia
25812,Abia State University,Aba,Nigeria
25814,Shanghai Center for Brain Science and Brain-Inspired Technology,Shanghai,China
25815,Institut Jean Nicod,Paris,France
25818,Universitas Tunas Pembangunan,Surakarta,Indonesia
25819,University of Tennessee Medical Center,Knoxville,United States
25820,University of Tennessee at Knoxville,Knoxville,United States
25824,Centrale Marseille,Knoxville,United States
25825,Institut des Sciences de l'Information et de leurs Interactions,Knoxville,United States
25826,Institute of Electronics,Sofia,Bulgaria
25827,Bulgarian Academy of Sciences,Sofia,Bulgaria
25828,Astana Medical University,Nur-Sultan,Kazakhstan
25829,Animal and Plant Health Agency,Addlestone,United Kingdom
25830,Department for Environment Food and Rural Affairs,Addlestone,United Kingdom
25831,Turku Centre for Computer Science,Turku,Finland
25832,University of Turku,Turku,Finland
25834,Flanders Make (Belgium),Lommel,Belgium
25836,NEOMA Business School,Mont-Saint-Aignan,France
25837,University of Dallas,Irving,United States
25838,Washington Hospital,Washington,United States
25839,George Washington University,Washington,United States
25840,Uniformed Services University of the Health Sciences,Washington,United States
25841,Instituto Valenciano de Investigaciones Agrarias,Moncada,Spain
25843,Ministry of Education and Religious Affairs,Moncada,Spain
25844,Westerdijk Fungal Biodiversity Institute,Utrecht,Netherlands
25845,Royal Netherlands Academy of Arts and Sciences,Utrecht,Netherlands
25846,ARC Centre of Excellence in Advanced Molecular Imaging,Clayton,Australia
25847,Australian Research Council,Clayton,Australia
25848,Monash University,Clayton,Australia
25849,National Museum of Nature and Science,Tokyo,Japan
25850,Regent University,Virginia Beach,United States
25851,Ospedale Vincenzo Cervello,Palermo,Italy
25852,Istituto Dermopatico dell'Immacolata,Rome,Italy
25853,Istituti di Ricovero e Cura a Carattere Scientifico,Rome,Italy
25854,Omsk State University,Omsk,Russia
25855,The University of Dodoma,Dodoma,Tanzania
25856,National Kyushu Medical Center,Fukuoka,Japan
25857,National Hospital Organization,Fukuoka,Japan
25858,A N Bach Institute of Biochemistry,Moscow,Russia
25859,Department of Biological Sciences,Moscow,Russia
25863,Institute of Groundwater Ecology,Landau,Germany
25864,University of Koblenz and Landau,Landau,Germany
25865,Advanced Materials and Processes Research Institute,Bhopal,India
25866,Council of Scientific and Industrial Research,Bhopal,India
25867,St Vincent Hospital,Indianapolis,United States
25868,Ascension,Indianapolis,United States
25869,St. Luke's Hospital,Cleveland,United States
25870,Beijing Foreign Studies University,Beijing,China
25871,Hebrew College,Brookline,United States
25872,Geological Survey of Finland,Espoo,Finland
25873,Ministry of Economic Affairs and Employment,Espoo,Finland
25875,Polish Geological Institute,Warsaw,Poland
25876,Royal College of Physicians and Surgeons of Canada,Ottawa,Canada
25877,Heilbronn University,Heilbronn,Germany
25879,Inserm,Heilbronn,Germany
25880,Institut des Sciences Biologiques,Heilbronn,Germany
25882,Biologie des Oiseaux et Aviculture,Nouzilly,France
25883,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Nouzilly,France
25885,European Organisation for Research and Treatment of Cancer,Brussels,Belgium
25886,General Motors (Poland),Gliwice,Poland
25887,General Motors (United States),Gliwice,Poland
25888,Platov South-Russian State Polytechnic University,Rostov-on-Don,Russia
25890,Hospices Civils de Lyon,Rostov-on-Don,Russia
25891,Institut des Sciences Biologiques,Rostov-on-Don,Russia
25895,Kwara State University,Oyo,Nigeria
25896,Osaka Prefectural Institute of Public Health,Osaka,Japan
25898,Universitas Tribhuwana Tunggadewi,Malang,Indonesia
25899,Laboratorie de Physiologie de la Nutrition et du Comportement Alimentaire,Paris,France
25900,AgroParisTech,Paris,France
25901,Centre Paul Broca,Paris,France
25902,Centre de Recherche en Nutrition Humaine d'Auvergne,Paris,France
25903,Nanjing Institute of Environmental Sciences,Nanjing,China
25904,Ministry of Ecology and Environment,Nanjing,China
25905,Rajamangala University of Technology,Thanyaburi,Thailand
25906,Rajamangala University of Technology Isan,Thanyaburi,Thailand
25907,Rajamangala University of Technology Krungthep,Thanyaburi,Thailand
25908,Rajamangala University of Technology Lanna,Thanyaburi,Thailand
25909,Rajamangala University of Technology Phra Nakhon,Thanyaburi,Thailand
25910,Rajamangala University of Technology Rattanakosin,Thanyaburi,Thailand
25911,Rajamangala University of Technology Srivijaya,Thanyaburi,Thailand
25912,Rajamangala University of Technology Suvarnabhumi,Thanyaburi,Thailand
25913,Rajamangala University of Technology Tawan-ok,Thanyaburi,Thailand
25915,Sichuan Academy of Agricultural Sciences,Chengdu,China
25916,Chinese Academy of Agricultural Sciences,Chengdu,China
25917,Svendborg Sygehus,Svendborg,Denmark
25918,Odense University Hospital,Svendborg,Denmark
25919,Ferdinand-Braun-Institut,Berlin,Germany
25920,Leibniz Association,Berlin,Germany
25921,Max Planck Institute for Demographic Research,Rostock,Germany
25922,Rostocker Zentrum zur Erforschung des Demografischen Wandels,Rostock,Germany
25923,Max Planck Society,Rostock,Germany
25925,Pakistan Agricultural Research Council,Islamabad,Pakistan
25927,Hospital Universitario Infanta Cristina,Parla,Spain
25928,Comunidad de Madrid,Parla,Spain
25929,Institute of Nanostructured Materials,Rome,Italy
25930,National Research Council,Rome,Italy
25932,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Rome,Italy
25938,National Research Foundation,Pretoria,South Africa
25939,South African Agency for Science and Technology Advancement,Pretoria,South Africa
25940,South African Environmental Observation Network,Pretoria,South Africa
25941,South African Institute for Aquatic Biodiversity,Pretoria,South Africa
25942,South African Radio Astronomy Observatory,Pretoria,South Africa
25943,iThemba Laboratory,Pretoria,South Africa
25944,Singapore Institute of Technology,Singapore,Singapore
25945,Hunter Holmes McGuire VA Medical Center,Richmond,United States
25946,VA Mid-Atlantic Health Care Network,Richmond,United States
25947,Virginia Commonwealth University,Richmond,United States
25948,Institut de Biologie Valrose,Nice,France
25949,Inserm,Nice,France
25950,Institut des Sciences Biologiques,Nice,France
25952,Fuzhou General Hospital of Nanjing Military Command,Fuzhou,China
25953,Hanyang University Seoul Hospital,Seoul,South Korea
25954,Hanyang University,Seoul,South Korea
25955,Institute of Electronic Materials Technology,Warsaw,Poland
25956,Tambov State University,Tambov,Russia
25957,Nanjing Institute of Industry Technology,Nanjing,China
25958,Center for Neurosciences,Tucson,United States
25959,Hengshui University,Hengshui,China
25960,Royal Cornwall Hospital,Truro,United Kingdom
25961,Royal Cornwall Hospital Trust,Truro,United Kingdom
25962,Zhejiang Environmental Monitoring Center,Hangzhou,China
25963,M.S. Ramaiah Medical College,Bengaluru,India
25964,Hallym University Kangnam Sacred Heart Hospital,Seoul,South Korea
25965,Hallym University Medical Center,Seoul,South Korea
25966,Hallym University,Seoul,South Korea
25967,United States Naval Observatory,Washington D.C.,United States
25968,Naval Meteorology and Oceanography Command,Washington D.C.,United States
25970,Cyprus International University,Nicosia,Cyprus
25972,Institut de Chimie,Nicosia,Cyprus
25975,Roman L. Hruska U.S. Meat Animal Research Center,Clay Center,United States
25976,Agricultural Research Service - Plains Area,Clay Center,United States
25977,National Medical Research Center of Cardiology,Moscow,Russia
25978,Ministry of Health of the Russian Federation,Moscow,Russia
25979,Technicolor (France),Paris,France
25980,Technicolor (Germany),Paris,France
25981,Technicolor (United States),Paris,France
25982,Fluor (United States),Irving,United States
25983,Canadian Food Inspection Agency,Ottawa,Canada
25984,United States Department of Defense,Washington,United States
25985,Defense & Veterans Center for Integrative Pain Management,Washington,United States
25986,Defense Human Resources Activity,Washington,United States
25987,Defense Information School,Washington,United States
25988,Defense Information Systems Agency,Washington,United States
25989,Defense Intelligence Agency,Washington,United States
25990,Defense Logistics Agency,Washington,United States
25991,Defense Security Cooperation Agency,Washington,United States
25992,Defense Technical Information Center,Washington,United States
25993,Defense Threat Reduction Agency,Washington,United States
25994,Joint Interoperability Test Command,Washington,United States
25995,Military Health System,Washington,United States
25996,Missile Defense Agency,Washington,United States
25997,National Geospatial-Intelligence Agency,Washington,United States
25998,National Security Agency,Washington,United States
25999,Office of the Secretary of Defense,Washington,United States
26000,United States Department of the Air Force,Washington,United States
26001,United States Department of the Army,Washington,United States
26002,United States Department of the Navy,Washington,United States
26003,United States Military Entrance Processing Command,Washington,United States
26004,Walter Reed National Military Medical Center,Washington,United States
26005,Government of the United States of America,Washington,United States
26006,Defense Equal Opportunity Management Institute,Washington,United States
26007,Hunter New England Local Health District,Newcastle,Australia
26008,Belmont Hospital,Newcastle,Australia
26009,Hunter Genetics,Newcastle,Australia
26010,John Hunter Children's Hospital,Newcastle,Australia
26011,John Hunter Hospital,Newcastle,Australia
26012,Tamworth Hospital,Newcastle,Australia
26014,Max Planck Society,Newcastle,Australia
26015,Centurion University of Technology and Management,Bhubaneswar,India
26016,Council of Science Editors,Wheat Ridge,United States
26019,Children's Hospital Agia Sophia,Athens,Greece
26020,Abdus Salam Centre for Physics,Islamabad,Pakistan
26021,Macao Polytechnic University,Macao,Macao
26022,University of Washington Bothell,Bothell,United States
26023,Cardiff and Vale University Health Board,Cardiff,United Kingdom
26024,Cardiff Royal Infirmary,Cardiff,United Kingdom
26025,Noah's Ark Children's Hospital for Wales,Cardiff,United Kingdom
26026,University Dental Hospital on Cardiff University,Cardiff,United Kingdom
26027,University Hospital Llandough,Cardiff,United Kingdom
26028,University Hospital of Wales,Cardiff,United Kingdom
26029,Whitchurch Hospital,Cardiff,United Kingdom
26030,National Health Service Wales,Cardiff,United Kingdom
26031,iMinds,Ghent,Belgium
26032,Ospedale Garibaldi,Catania,Italy
26033,"Fraunhofer Institute of Optronics, System Technologies and Image Exploitation",Karlsruhe,Germany
26034,Fraunhofer Society,Karlsruhe,Germany
26036,Shimadzu (Japan),Kyoto,Japan
26037,Shimadzu (China),Kyoto,Japan
26038,Shimadzu (Slovakia),Kyoto,Japan
26039,Shimadzu (United Kingdom),Kyoto,Japan
26040,Daqing Normal University,Daqing,China
26041,Karachi Medical and Dental College,Karachi,Pakistan
26042,Abbasi Shaheed Hospital,Karachi,Pakistan
26043,University of Karachi,Karachi,Pakistan
26044,Seagate (United States),Cupertino,United States
26046,Alder Hey Children's NHS Foundation Trust,Liverpool,United Kingdom
26047,Alder Hey Children's Hospital,Liverpool,United Kingdom
26048,City University of Seattle,Seattle,United States
26050,National University System,Seattle,United States
26051,Fooyin University,Kaohsiung City,Taiwan
26052,Hanseo University,Seosan City,South Korea
26053,Institute of Oncology Research,Bellinzona,Switzerland
26054,CERMICS,Paris,France
26056,Decision Systems (United States),Northbrook,United States
26057,Embedded Systems (United States),Middletown,United States
26058,Khmelnytskyi National University,Khmelnytskyi,Ukraine
26059,Ghana Health Service,Accra,Ghana
26060,Conference Board,New York,United States
26061,First Bethune Hospital of Jilin University,Changchun,China
26062,"Mossakowski Medical Research Institute,  Polish Academy of Sciences",Warsaw,Poland
26063,Polish Academy of Sciences,Warsaw,Poland
26064,Universitas Dharmas Indonesia,Sungaidua,Indonesia
26066,Tashkent State University of Economics,Tashkent,Uzbekistan
26067,SUNY Fredonia,Fredonia,United States
26068,State University of New York,Fredonia,United States
26069,Bangalore Medical College and Research Institute,Bengaluru,India
26070,Rajiv Gandhi University of Health Sciences,Bengaluru,India
26071,Minto Ophthalmic Hospital,Bengaluru,India
26072,Victoria Hospital,Bengaluru,India
26073,Southern Scientific Center,Rostov-on-Don,Russia
26074,Regional Research Centres,Rostov-on-Don,Russia
26075,Russian Academy of Sciences,Rostov-on-Don,Russia
26077,Rockefeller Foundation,New York,United States
26078,Nosov Magnitogorsk State Technical University,Magnitogorsk,Russia
26079,University of Agronomic Sciences and Veterinary Medicine of Bucharest,Bucharest,Romania
26080,Instituto de Estudios Avanzados,Caracas,Venezuela
26081,International Iberian Nanotechnology Laboratory,Braga,Portugal
26083,UiT The Arctic University of Norway,Braga,Portugal
26084,Anhui Business College,Wuhu,China
26085,Nortel (Canada),Mississauga,Canada
26086,Israel Atomic Energy Commission,Tel Aviv,Israel
26087,Tata Steel (India),Mumbai,India
26088,Tata Steel (Netherlands),Mumbai,India
26089,Tata Steel (United Kingdom),Mumbai,India
26090,Tata Sons (India),Mumbai,India
26091,Universidad Tecnica de Machala,Machala,Ecuador
26093,"Islamic Azad University, Yazd",Yazd,Iran
26094,"Islamic Azad University, Tehran",Yazd,Iran
26095,Defence Research and Development Organisation,New Delhi,India
26096,Advanced Centre for Energetic Materials,New Delhi,India
26097,Advanced Numerical Research and Analysis Group,New Delhi,India
26098,Advanced Systems Laboratory,New Delhi,India
26099,Aerial Delivery Research and Development Establishment,New Delhi,India
26100,Aeronautical Development Establishment,New Delhi,India
26101,Aeronautics Research and Development Board,New Delhi,India
26102,Armament Research and Development Establishment,New Delhi,India
26103,Armaments Research Board,New Delhi,India
26104,Centre for Air Borne System,New Delhi,India
26105,Centre for Artificial Intelligence and Robotics,New Delhi,India
26106,"Centre for Fire, Explosive and Environment Safety",New Delhi,India
26107,Centre for Military Airworthiness and Certification,New Delhi,India
26108,Centre for Personnel Talent Management,New Delhi,India
26109,Combat Vehicles Research and Development Establishment,New Delhi,India
26110,DRDO Young Scientist Laboratory,New Delhi,India
26111,Defence Avionics Research Establishment,New Delhi,India
26112,Defence Bioengineering and Electromedical Laboratory,New Delhi,India
26113,Defence Electronics Application Laboratory,New Delhi,India
26114,Defence Electronics Research Laboratory,New Delhi,India
26115,Defence Food Research Laboratory,New Delhi,India
26116,Defence Institute of Bio-Energy Research,New Delhi,India
26117,Defence Institute of High Altitude Research,New Delhi,India
26118,Defence Institute of Physiology and Allied Sciences,New Delhi,India
26119,Defence Institute of Psychological Research,New Delhi,India
26120,Defence Laboratory Jodhpur,New Delhi,India
26121,Defence Materials and Stores Research and Development Establishment,New Delhi,India
26122,Defence Metallurgical Research Laboratory,New Delhi,India
26123,Defence Research Laboratory,New Delhi,India
26124,Defence Research and Development Establishment,New Delhi,India
26125,Defence Research and Development Laboratory,New Delhi,India
26126,Defence Scientific Information & Documentation Centre,New Delhi,India
26127,Defence Terrain Research Laboratory,New Delhi,India
26128,Electronics and Radar Development Establishment,New Delhi,India
26129,Gas Turbine Research Establishment,New Delhi,India
26130,High Energy Materials Research Laboratory,New Delhi,India
26131,Institute for Systems Studies & Analyses,New Delhi,India
26132,Institute of Nuclear Medicine & Allied Sciences,New Delhi,India
26133,Institute of Technology Management,New Delhi,India
26134,Instruments Research & Development Establishment,New Delhi,India
26135,Integrated Test Range,New Delhi,India
26136,Laser Science & Technology Centre,New Delhi,India
26137,Life Sciences Research Board,New Delhi,India
26138,Microwave Tube Research & Development Centre,New Delhi,India
26139,Naval Materials Research Laboratory,New Delhi,India
